time,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,producer-service-5_throughput,producer-service-6_throughput,producer-service-7_throughput,producer-service-8_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,producer-service-5_latency,producer-service-6_latency,producer-service-7_latency,producer-service-8_latency,average_latency
2021-05-05T20:55:58.000Z,20864,22956,20934,21660,22272,20864,22784,26496,178830,57.135975843558285,55.27426380902596,60.502627304862905,60.82479224376731,60.875134698275865,57.8333013803681,58.325842696629216,55.32940821256039,58.262668273631
2021-05-05T20:55:59.000Z,22912,25472,22202,23268,23936,22431,21632,23808,185661,51.477828212290504,54.23272613065327,54.50364831997118,53.1764655320612,51.65065173796791,58.417101332976685,58.35530695266272,54.231350806451616,54.505634878129385
2021-05-05T20:56:00.000Z,25088,23936,22016,24320,20992,24873,24960,21376,187561,56.59155771683673,59.58130013368984,61.623819040697676,57.55567434210526,61.3168349847561,55.007116150042215,55.78185096153846,57.40494011976048,58.10788668117834
2021-05-05T20:56:01.000Z,22784,20096,21632,21376,26368,20664,24192,24576,181688,60.8575316011236,62.52458200636943,61.848511464497044,61.54781062874252,56.82569781553398,62.72831978319783,58.055844907407405,57.346150716145836,60.2168061153772
2021-05-05T20:56:02.000Z,24192,24064,24320,23936,23936,21632,23808,25856,191744,56.25281084656085,55.77518284574468,55.86648848684211,56.910010026737964,55.29854612299465,55.38345968934911,57.645455309139784,52.48940284653465,55.70266952173797
2021-05-05T20:56:03.000Z,21197,17559,18560,18176,17536,20352,22656,20608,156644,57.22875878662075,67.81536533971183,58.1239224137931,61.63275748239437,61.62636861313869,57.179736635220124,58.079007768361585,61.567934782608695,60.40673147773114
2021-05-05T20:56:04.000Z,26291,21993,23168,20736,20480,26496,21258,22016,182438,57.75744551367388,65.44218615013868,63.597936809392266,68.01639660493827,64.415234375,57.30880132850242,69.34895098315928,67.42400981104652,64.1638701969814
2021-05-05T20:56:05.000Z,23424,21888,19456,25600,22528,22528,24438,20608,180470,55.01613729508197,58.380847953216374,58.26603618421053,54.3817578125,57.47909268465909,53.31476384943182,54.833169653817826,59.80575504658385,56.43469505993768
2021-05-05T20:56:06.000Z,25069,20992,27615,24704,21632,25344,20480,23552,189388,58.15892137699948,66.80573551829268,56.6054680427304,60.87613341968912,63.57077477810651,59.99680397727273,69.26640625,62.550484035326086,62.22884092480213
2021-05-05T20:56:07.000Z,17555,16314,17103,16361,16384,18304,16512,15104,133637,67.73956137852464,69.4006987863185,64.26170847219787,64.52924637858321,69.1947021484375,65.57227928321679,68.87681686046511,76.10162870762711,68.20958025192134
2021-05-05T20:56:08.000Z,14080,13638,14802,12695,14464,13312,11520,12672,107183,69.79396306818182,72.39015984748497,69.4505472233482,79.30988578180386,74.9498064159292,72.51119290865384,81.41440972222222,79.75291982323232,74.94661059885705
2021-05-05T20:56:09.000Z,20864,17024,17536,16512,16000,18816,13108,14976,134836,59.740749616564415,65.91353383458646,68.41212363138686,65.17635658914729,66.095,63.4077912414966,80.40608788526092,68.30194978632478,67.18169907309593
2021-05-05T20:56:10.000Z,22027,21760,23609,22144,21760,18304,21165,22784,173553,59.96386253234667,59.89278492647059,57.43394468211275,60.433842124277454,63.165027573529414,67.0414117132867,64.34651547365934,60.33584971910113,61.57665484309801
2021-05-05T20:56:11.000Z,24181,23680,25543,24448,21504,24448,23583,22955,190342,61.05508457053058,57.650506756756755,56.34162001331089,57.00257689790576,61.87588355654762,58.82162140052356,54.817156426239244,56.11635809191897,57.96010096421667
2021-05-05T20:56:12.000Z,25728,24960,25216,23552,20480,25773,22307,25173,193189,52.3662546641791,54.8072516025641,54.785889911167516,56.558890964673914,64.3919921875,55.090986691498856,58.54512036580446,57.09021570730545,56.70457526183667
2021-05-05T20:56:13.000Z,25216,24192,27776,22400,25126,25043,21597,23168,194518,55.01927347715736,55.79695767195767,50.13594470046083,55.02383928571429,51.904322216031204,55.565467396078745,55.09714312172987,54.39666781767956,54.11745196085119
2021-05-05T20:56:14.000Z,22912,25114,23808,23040,22004,22784,23168,21888,184718,50.454478002793294,51.08732181253484,51.291204637096776,51.854557291666666,53.938465733503,54.104766502808985,52.399559737569064,52.96751644736842,52.26223377066763
2021-05-05T20:56:15.000Z,22528,22758,24192,21504,21350,25600,23194,26115,187241,59.99871271306818,59.236795852008086,56.449942129629626,60.540643601190474,63.88735362997658,55.9573828125,58.386953522462704,54.12578977599081,58.57294675460331
2021-05-05T20:56:16.000Z,23552,23296,23552,23680,22272,23424,22567,22164,184507,54.492484714673914,55.02811641483517,54.39245074728261,53.3995777027027,53.68390804597701,49.881062158469945,56.56547170647406,55.389595740841,54.104083403907055
2021-05-05T20:56:17.000Z,23808,24064,27136,23296,22912,23424,20941,26473,192054,59.067876344086024,57.48869680851064,52.428950471698116,59.0431404532967,55.72372555865922,58.04751536885246,63.7961415405186,53.074868734182,57.33386440997547
2021-05-05T20:56:18.000Z,24320,23040,24576,23040,25434,25728,22258,25600,193996,55.967475328947366,61.14730902777778,58.6668701171875,62.51640625,58.02850515058583,57.82108986318408,64.2678138197502,57.9336328125,59.54363779624159
2021-05-05T20:56:19.000Z,22272,23818,23040,22656,22298,23680,23296,25472,186532,57.633441091954026,55.840960618019984,54.46983506944444,55.89327330508475,58.61808233922325,56.220016891891895,55.49871222527472,55.15829145728643,56.16657662477244
2021-05-05T20:56:20.000Z,22528,24182,25344,22144,21651,23808,22656,20352,182665,54.71657492897727,54.021338185427176,54.36470170454545,55.90254696531792,56.94420581035518,53.479544690860216,53.019332627118644,59.24538128930818,55.21170327523876
2021-05-05T20:56:21.000Z,24192,22784,24712,21888,21369,23424,22272,23808,184449,54.3291583994709,56.25474016853933,53.93217869860796,57.95056652046784,59.82498011137629,56.5,57.356725933908045,57.79616095430107,56.743063848333925
2021-05-05T20:56:22.000Z,24192,22272,25848,22144,24832,23680,21888,23680,188536,51.7724041005291,58.704606681034484,50.48835499845249,55.403766257225435,52.653149162371136,52.419467905405405,58.71765350877193,51.2480152027027,53.92592722706159
2021-05-05T20:56:23.000Z,26496,23960,23296,20681,21632,24320,22144,23296,185825,51.19667119565217,55.340734557595994,53.94681490384615,57.115226536434406,56.17561945266272,54.50851151315789,58.74354226878613,54.05052369505494,55.1347055153988
2021-05-05T20:56:24.000Z,26624,27880,23680,22839,22912,24704,25344,22016,195999,48.27133413461539,50.400071736011476,54.19163851351351,54.562108673759795,51.972459846368714,51.18798575129534,48.76598011363637,54.55082667151163,51.73780068008903
2021-05-05T20:56:25.000Z,23808,24320,20608,23296,24192,22528,26752,23168,188672,49.523101478494624,51.76064967105263,56.60020380434783,53.54850618131868,51.63103505291005,52.13081498579545,47.87761662679426,54.81327693370166,52.2356505918019
2021-05-05T20:56:26.000Z,20224,23552,23552,20608,24065,19200,20736,21888,173825,58.05008900316456,53.65926460597826,54.69637398097826,59,53.4183669229171,63.264010416666665,59.95905671296296,58.12002010233918,57.52089771812587
2021-05-05T20:56:27.000Z,17024,20608,18816,17664,20095,16128,19469,21632,151436,63.33552631578947,58.708171583850934,61.298469387755105,70.28832653985508,58.49534710126897,70.12735615079364,61.735836457958804,54.83293269230769,62.352745778697454
2021-05-05T20:56:28.000Z,23936,23971,23424,23750,25216,23424,20979,24832,189532,56.74064171122995,56.143089566559595,54.12124316939891,58.824673684210524,52.069757296954315,55.079747267759565,58.367272033938704,52.5814674613402,55.490986523923965
2021-05-05T20:56:29.000Z,23040,21981,23552,22202,24832,24192,21632,22144,183575,54.646701388888886,61.405896001091854,55.92378566576087,58.20615259886497,55.82204413659794,55.41993220899471,62.80098927514793,60.05495845375722,58.03505746613804
2021-05-05T20:56:30.000Z,27264,24448,27520,23808,22528,25600,24320,22144,197632,55.483201291079816,58.179482984293195,55.02002180232558,56.05132728494624,60.43550248579545,53.9034765625,55.91776315789474,58.95931177745665,56.743760918286455
2021-05-05T20:56:31.000Z,17248,15744,16000,13568,12800,15232,14208,13824,118624,68.20686456400742,66.18165650406505,66.8186875,75.3919516509434,79.45125,74.59125525210084,70.41539977477477,75.31821469907408,72.04690999312069
2021-05-05T20:56:32.000Z,13984,14592,13952,12544,11520,15360,13568,13568,109088,63.75185926773455,76.38048245614036,72.92983084862385,72.23620854591837,75.30633680555556,66.898828125,67.54775943396227,66.78154481132076,70.22910628678196
2021-05-05T20:56:33.000Z,23552,20747,20992,20992,19615,24064,25344,22656,177962,55.38552989130435,62.13047669542584,61.163919588414636,56.628620426829265,65.06311496303849,59.43529753989362,53.95643939393939,55.58968926553672,58.669135970547785
2021-05-05T20:56:34.000Z,19968,21749,19456,21230,22497,22691,22272,22656,172519,57.97440905448718,57.84068233022208,61.27204975328947,56.221337729627884,55.67746810685869,54.09638182539333,54.7961566091954,56.515404307909606,56.79923621462296
2021-05-05T20:56:35.000Z,23552,22656,22528,20371,21632,20062,22287,24192,177280,62.96424932065217,60.517699505649716,60.75443892045455,64.19085955525011,62.015301405325445,64.74847971289005,59.775878314712614,60.47858796296296,61.930686837237204
2021-05-05T20:56:36.000Z,22144,23296,22528,23295,24576,23355,24689,26112,189995,65.11641979768787,57.11336710164835,62.59459339488637,63.59343206696716,59.999674479166664,60.73136373367587,59.62392158451132,59.89491421568628,61.08346079677874
2021-05-05T20:56:37.000Z,22400,22528,21632,25856,21632,24132,23168,21248,182596,59.121517857142855,52.22784978693182,61.178300665680474,52.85589418316832,56.65121116863905,56.27631360848666,54.90810600828729,61.53939194277108,56.84482315263844
2021-05-05T20:56:38.000Z,25793,22656,25344,21504,24448,24064,22016,25728,191553,54.2934904819137,58.10897775423729,55.335740214646464,62.906575520833336,57.88759816753927,56.48308676861702,59.96398074127907,53.10805348258707,57.260937891456656
2021-05-05T20:56:39.000Z,22847,23552,20224,19584,24192,22971,22394,24576,180340,61.57780014881604,59.62368376358695,67.84256329113924,69.78048406862744,63.88322585978836,67.37294850028296,67.01040457265339,62.559122721354164,64.95627911578107
2021-05-05T20:56:40.000Z,24576,24832,20864,23552,21888,24133,23686,20480,184011,53.029703776041664,54.04735824742268,61.585362346625764,56.11497961956522,54.7108918128655,51.18828989350682,53.44866165667483,57.476806640625,55.20025674916593
2021-05-05T20:56:41.000Z,23168,24832,24576,22912,23808,23552,24320,23296,190464,51.06824067679558,51.044096327319586,50.76123046875,54.74135824022346,53.75642641129032,54.78260869565217,56.8499177631579,51.96243990384615,53.1207898108794
2021-05-05T20:56:42.000Z,21632,21888,24064,23552,23424,23740,24704,23660,186664,63.71648483727811,57.980126096491226,57.6015625,60.64346976902174,58.76938183060109,60.25244313395114,56.673777525906736,59.53195266272189,59.396149794496495
2021-05-05T20:56:43.000Z,21658,20081,25344,21257,25216,23236,23680,25492,185964,61.578031212484994,63.082764802549676,56.574771148989896,60.30375876181964,53.447612626903556,59.82234463763126,56.57487331081081,52.7100659030284,58.01177780052728
2021-05-05T20:56:44.000Z,22630,22159,25344,24567,22528,23424,24989,21504,187145,54.669465311533365,57.976849135791326,53.52039930555556,53.566980095249725,58.17866654829545,54.53001195355191,51.72371843611189,58.139229910714285,55.28816508710044
2021-05-05T20:56:45.000Z,24888,20352,22330,25600,21760,23296,22627,18560,179413,57.118169398907106,62.1065251572327,62.11047917599642,53.911796875,60.0631893382353,58.906722184065934,58.351968886728244,67.5063577586207,60.0094010968483
2021-05-05T20:56:46.000Z,21704,21486,23494,21677,22272,22400,23296,19456,175785,66.86103943973461,63.91231499581123,60.75746999233847,63.70992295981916,67.06694504310344,63.205848214285716,60.43174793956044,73.28824013157895,64.90419108952901
2021-05-05T20:56:47.000Z,19840,21522,20736,24147,23788,20096,21888,19584,171601,61.022933467741936,59.66178793792398,57.529947916666664,58.17087008738145,59.57255759206323,60.4922372611465,57.3843658625731,65.14971405228758,59.87305177222305
2021-05-05T20:56:48.000Z,20736,23810,20480,20115,25492,19566,21727,22528,174454,63.25699266975309,56.59105417891642,59.763525390625,64.1147402435993,56.924878393221405,66.9083103342533,57.681732406682926,58.29727450284091,60.44231351498654
2021-05-05T20:56:49.000Z,21376,20094,22528,18925,20608,21499,19489,24576,169095,60.54261788922156,60.074101721907034,58.15216619318182,62.26647291941876,61.76460597826087,61.597469649751154,63.97239468418082,58.095662434895836,60.80818643385222
2021-05-05T20:56:50.000Z,20992,22528,22656,20265,23296,22935,22640,22016,177328,64.1336699695122,61.18678977272727,59.94345868644068,67.18100172711571,57.981026785714285,59.18007412252017,61.064664310954065,59.26748728197674,61.24227158212014
2021-05-05T20:56:51.000Z,22784,23680,23424,21837,21760,22016,26256,22016,183773,55.26246488764045,53.39552364864865,54.40945184426229,55.98168246554014,61.15928308823529,60.897483648255815,51.30682510664229,59.32262899709303,56.466917960789736
2021-05-05T20:56:52.000Z,21896,23552,21760,21258,23936,21760,23555,21888,179605,61.00324260138838,56.35011888586956,59.10749080882353,60.43334274155612,59.14584725935829,56.93920036764706,54.61290596476332,60.419270833333336,58.50142743284245
2021-05-05T20:56:53.000Z,17311,19200,17024,17536,20096,19690,17789,19200,147846,76.58448385419675,70.21453125,76.39902490601504,71.01608120437956,72.69765127388536,66.4272219400711,69.10068019562651,67.56380208333333,71.25043458843847
2021-05-05T20:56:54.000Z,22489,21760,21051,20480,22528,24086,21504,22400,176298,57.401440704344346,55.27100183823529,62.56804902379935,60.76533203125,57.75341796875,55.02873038279498,58.006324404761905,58.10821428571428,58.11281382995627
2021-05-05T20:56:55.000Z,21760,18432,22341,23846,22528,20480,19456,18884,167727,54.10238970588235,65.30485026041667,54.382480640973995,57.18112052335822,57.38960404829545,59.7888671875,63.15799753289474,57.54231095106969,58.606202606298886
2021-05-05T20:56:56.000Z,24192,21888,25728,24666,23469,20864,25216,26172,192195,53.154844576719576,56.18891630116959,51.82851368159204,52.31277872374929,52.06152797307086,60.927866180981596,48.38808692893401,53.211103469356566,53.50920472944669
2021-05-05T20:56:57.000Z,19584,17326,19200,19072,18643,16256,18944,17408,146433,63.33220996732026,66.19923813921274,57.65015625,57.62033347315436,58.47084696668991,65.22471702755905,68.89859586148648,62.136374080882355,62.441558970788144
2021-05-05T20:56:58.000Z,14044,13266,14208,14336,14592,15104,12544,15360,113454,74.26032469381943,82.4127091813659,72.85191441441441,72.14711216517857,74.77535635964912,75.15307203389831,81.78874362244898,72.925390625,75.78932788697183
2021-05-05T20:56:59.000Z,19876,17280,18048,18688,21296,18915,21930,16896,152929,69.05101630106661,73.63842592592593,71.88663563829788,66.00470890410959,61.27967693463561,65.59561194818927,62.30173278613771,72.90192945075758,67.83246723614003
2021-05-05T20:57:00.000Z,24192,23168,21504,23168,22270,23581,23510,23168,184561,61.15376984126984,65.98105145027624,65.69024367559524,62.65823549723757,66.6202065559048,59.666468767227855,63.108039132284134,66.11451139502762,63.87406578935291
2021-05-05T20:57:01.000Z,24134,22784,19840,19584,19538,23424,19779,20352,169435,54.39284826386012,57.301878511235955,58.62998991935484,59.81275531045752,60.718036646534955,53.28120730874317,60.39506547348198,60.471747248427675,58.125441085262025
2021-05-05T20:57:02.000Z,23354,19456,22528,19840,18017,22400,21053,22272,168920,59.15855956153121,66.82293379934211,63.50821200284091,66.74435483870968,66.32674696120331,61.81098214285714,65.32061938916068,63.153151939655174,64.10569507941253
2021-05-05T20:57:03.000Z,22528,22016,22016,21120,22575,22860,21120,20224,174459,58.39905894886363,59.97865188953488,58.11482558139535,60.918702651515154,56.57023255813954,59.241338582677166,59.65340909090909,65.10962223101266,59.74823019175593
2021-05-05T20:57:04.000Z,22381,20992,24557,21248,22896,21172,21307,23040,177593,57.269067512622314,58.13914824695122,53.49028790161665,59.080336972891565,55.78952655485674,59.73195730209711,56.209227014596145,54.87092013888889,56.82255895556508
2021-05-05T20:57:05.000Z,21011,23168,19987,21376,20352,23168,18733,19328,167123,60.137261434486696,55.59668508287293,57.306449191974785,54.43081025449102,57.41951650943396,53.21883632596685,58.06982330646453,62.05572226821192,57.27938804673783
2021-05-05T20:57:06.000Z,21248,20352,23552,23936,21504,23040,22296,22640,178568,60.31617093373494,61.32763364779874,58.85075577445652,55.55581550802139,60.52757626488095,55.65876736111111,56.292653390742736,56.27685512367491,58.100778500552664
2021-05-05T20:57:07.000Z,22912,21888,21504,21504,24576,24832,23552,19344,180112,51.36164455307262,50.259274488304094,51.84579613095238,51.732003348214285,50.049886067708336,47.97374355670103,51.442680027173914,56.720275020678244,51.42316289910061
2021-05-05T20:57:08.000Z,20895,25600,26221,23552,24576,21888,23424,24576,190732,64.54477147642977,55.244375,56.82891575454788,58.19493036684783,55.9012451171875,63.231679459064324,58.014643101092894,54.545857747395836,58.31330225282075
2021-05-05T20:57:09.000Z,21620,19584,19603,21376,26570,22656,18688,25472,175569,62.21526364477336,63.00689338235294,60.18288017140234,62.085797155688624,52.163944298080544,60.64344985875706,61.33459974315068,54.34916771356784,59.497749495971675
2021-05-05T20:57:10.000Z,24429,23552,20480,18816,19638,26181,23296,21760,178152,49.81112612059437,54.33895210597826,55.32802734375,61.154655612244895,57.05876362155006,51.4670180665368,58.53914835164835,53.71397058823529,55.17645772631725
2021-05-05T20:57:11.000Z,23680,23552,23680,21120,22528,25659,25984,23936,190139,53.90177364864865,55.686098845108695,52.17149493243243,57.561742424242425,57.32541725852273,51.615339646907515,52.04271859605911,57.67789104278075,54.74780954933779
2021-05-05T20:57:12.000Z,21248,20352,20528,22189,23296,20608,23168,21376,172765,64.30144013554217,65.86640133647799,67.81542283710054,61.16391004551805,62.15045501373626,63.98670419254658,59.59910220994475,59.8530127245509,63.09205606192715
2021-05-05T20:57:13.000Z,24576,20480,20560,20947,19712,25728,19712,19200,170915,54.557373046875,62.26982421875,59.186235408560314,58.79362199837686,62.299462256493506,51.45619558457712,61.16791801948052,58.0146875,58.46816475413916
2021-05-05T20:57:14.000Z,20608,20608,22784,20480,20989,21888,22016,21504,170877,58.69739906832298,59.19060559006211,55.930828651685395,63.003125,57.43227404831102,62.262518274853804,56.23660065406977,61.89085751488095,59.330526100273254
2021-05-05T20:57:15.000Z,22272,18176,18944,19497,19715,20068,20736,20771,160179,57.6417025862069,66.12285431338029,62.004222972972975,60.42473201005283,68.91742328176515,58.62288220051824,60.50443672839506,61.18468056424823,61.92786683219246
2021-05-05T20:57:16.000Z,22037,19584,22912,22103,20736,22687,21888,20317,172264,58.8684938966284,63.68019812091503,58.11098987430167,59.65430032122336,60.93831983024691,58.35980958258033,61.98464912280702,64.42570261357484,60.752807920284695
2021-05-05T20:57:17.000Z,21739,21120,20352,19840,20480,20349,18944,18304,161128,59.56212337274024,63.246780303030306,63.2200766509434,64.91673387096775,64.1400390625,64.27254410536145,65.35008445945945,67.9772180944056,64.08569998992604
2021-05-05T20:57:18.000Z,20941,20352,22528,21026,19456,20096,20608,20480,165487,60.678143355140634,59.10254520440252,56.55282315340909,58.52882145914582,65.17629523026316,60.63027468152866,60.13363742236025,59.47236328125,60.034362973437524
2021-05-05T20:57:19.000Z,23219,22656,25344,25694,21376,22400,23424,21504,185617,55.685516172100435,56.790121822033896,53.69787720959596,52.35568615240912,57.27675898203593,58.417633928571426,55.872651980874316,59.103841145833336,56.1500109241818
2021-05-05T20:57:20.000Z,15488,17792,20608,17588,17664,15360,17408,17280,139188,78.21642561983471,72.90197841726619,69.63819875776397,74.51370252444849,72.8013473731884,77.99817708333333,73.73041130514706,72.88385416666667,74.0855119059561
2021-05-05T20:57:21.000Z,17318,15488,16256,17382,14508,16512,15408,14336,127208,72.14522462178081,74.2082902892562,75.8460875984252,73.01714417213209,83.15508684863524,67.12839147286822,82.26038421599169,85.74623325892857,76.68835530975224
2021-05-05T20:57:22.000Z,19802,17408,18688,17254,21844,19584,17744,19328,151652,62.794061205938796,68.48839613970588,66.8458904109589,70.49449403036976,55.922587438198136,65.81204044117646,67.77885482416592,61.5337851821192,64.95876370907914
2021-05-05T20:57:23.000Z,22846,23552,21504,25216,23936,24192,21248,22784,185278,53.6357786921124,54.395210597826086,58.91024925595238,50.411326142131976,56.793908756684495,51.232804232804234,55.446394954819276,56.430784761235955,54.65705717419585
2021-05-05T20:57:24.000Z,23771,22528,23424,23808,22400,24448,24576,20480,185435,54.55273232089521,55.32097833806818,54.28346994535519,54.56678427419355,55.18620535714286,53.979221204188484,55.720377604166664,57.79462890625,55.17554974378252
2021-05-05T20:57:25.000Z,21351,18816,23040,22097,19712,26240,22512,20736,174504,61.546438105943515,67.18138818027211,56.61215277777778,63.48943295469973,63.387175324675326,55.31928353658537,57.50670753375977,61.23804012345679,60.7850773171463
2021-05-05T20:57:26.000Z,26240,21120,25216,22162,21248,23296,22793,19840,181915,54.29950457317073,61.73920454545455,57.5423144035533,59.35985019402581,61.69912462349398,55.908439217032964,56.51335936471724,64.23331653225806,58.91188918171333
2021-05-05T20:57:27.000Z,20992,21760,23040,25245,21888,22144,21736,24192,180997,62.68335556402439,59.2858455882353,59.012369791666664,53.83339275103981,60.44723135964912,62.632722182080926,60.199254692675744,57.46519510582011,59.44492087939901
2021-05-05T20:57:28.000Z,23680,22144,24064,20480,24192,20224,20895,23296,178975,58.090582770270274,57.6786036849711,57.68334441489362,58.876953125,54.265749007936506,60.93072587025316,61.12079444843264,55.87693166208791,58.06546062298065
2021-05-05T20:57:29.000Z,27904,24832,24576,22144,24627,26368,23808,23680,197939,55.01662844036697,57.53290109536083,59.449910481770836,60.73988439306358,57.18910139278028,56.76653519417476,57.651167674731184,59.38032094594595,57.9658062022743
2021-05-05T20:57:30.000Z,24124,24448,24576,22656,23117,22528,23424,21888,186761,55.30318355164981,51.77441917539267,54.7724609375,53.134622175141246,55.760998399446294,53.97083629261363,57.97148224043716,57.80957602339181,55.06219734944658
2021-05-05T20:57:31.000Z,21700,20480,22528,20992,23424,19968,21504,23944,174540,58.387188940092166,60.35087890625,58.50457208806818,58.323313643292686,58.99602971311475,64.26312099358974,63.173456101190474,59.48972602739726,60.186035801624406
2021-05-05T20:57:32.000Z,23936,22400,24448,20864,21760,23296,19328,19448,175480,58.475726938502675,60.74625,57.718586387434556,60.047450153374236,59.440854779411765,58.21282623626374,64.74653352649007,63.38528383381325,60.346688981911285
2021-05-05T20:57:33.000Z,23296,21504,20608,19968,18688,19200,22528,18944,164736,59.11474072802198,58.61416480654762,65.03256017080746,65.15274439102564,63.38463184931507,68.58520833333333,61.40145596590909,65.34638935810811,63.32898695038354
2021-05-05T20:57:34.000Z,23936,20608,22912,24064,24192,23424,22656,22656,184448,57.599473596256686,58.50878299689441,57.752007681564244,57.47136801861702,58.13785548941799,55.9338712431694,58.218882415254235,61.118511652542374,58.09259413671455
2021-05-05T20:57:35.000Z,23054,22016,24064,23040,24448,22528,23424,23168,185742,56.547800815476705,58.04169694767442,53.41909075797872,57.25568576388889,51.76067571989529,56.19584517045455,55.5203637295082,50.119129834254146,54.857536092391356
2021-05-05T20:57:36.000Z,21490,24320,19200,20992,21632,21888,22058,22438,174018,57.54532340623546,53.5984375,64.098125,59.89657964939025,58.02496301775148,63.48021747076023,59.5178166651555,59.49407255548623,59.4569419080974
2021-05-05T20:57:37.000Z,22997,20273,23168,18688,24064,23552,20438,21466,174646,60.03226507805366,63.66916588566073,62.16155904696133,71.09770976027397,60.743392619680854,61.22915251358695,63.49686857813876,66.25253889872356,63.58533154763497
2021-05-05T20:57:38.000Z,23667,20431,23424,21248,21120,25472,24192,23168,182722,58.92204335150209,63.008271743918556,57.96921960382514,60.28934487951807,59.45648674242424,55.40997958542714,55.920304232804234,56.98385704419889,58.494938397952296
2021-05-05T20:57:39.000Z,23352,20480,23424,22528,21248,22656,23048,22912,179648,52.835174717368965,59.931982421875,57.62273736338798,58.98916903409091,57.22632718373494,57.839203742937855,53.17927802846234,58.3333624301676,56.9946543652532
2021-05-05T20:57:40.000Z,22784,20096,22016,20096,22016,19968,21491,22649,171116,53.26865344101124,56.849771098726116,55.9143804505814,55.502089968152866,56.85923873546512,56.722005208333336,54.27425433902564,56.69150955892092,55.760237850027075
2021-05-05T20:57:41.000Z,24448,23808,23168,24425,23552,26112,23429,21255,190197,49.36632853403141,52.05493951612903,59.86688535911602,57.05473899692937,52.91661005434783,52.80641084558823,51.81407657177003,56.14180192895789,54.00272397585873
2021-05-05T20:57:42.000Z,19728,18176,17280,18583,16128,18048,17024,16512,141479,62.648570559610704,59.992407570422536,70.65387731481482,64.24021955550772,71.2772197420635,58.353335549645394,65.60256109022556,70.42266230620154,65.39885671106147
2021-05-05T20:57:43.000Z,11888,11776,10240,14739,13440,13440,14464,11264,101251,82.98931695827726,88.955078125,87.24150390625,73.62697604993555,86.42410714285714,82.19278273809523,71.49460730088495,86.69664417613636,82.45262704967956
2021-05-05T20:57:44.000Z,15872,16000,17792,17645,16384,16896,14976,16700,132265,71.47127016129032,75.1528125,65.16928956834532,68.4411448002267,71.73272705078125,73.81409801136364,75.43823450854701,72.97179640718564,71.77392162596747
2021-05-05T20:57:45.000Z,25216,21760,23040,22912,23296,23808,24192,22656,186880,54.919455901015226,57.64103860294118,59.48203125,58.888224511173185,59.45518543956044,58.264868951612904,58.77616567460318,62.36008121468927,58.72338144319943
2021-05-05T20:57:46.000Z,24064,22656,24064,22912,21760,26615,22661,25924,190656,54.49326795212766,53.39216984463277,56.098196476063826,52.98887046089386,58.24420955882353,52.08758219049408,53.58038038921495,52.863254127449466,54.21849137496251
2021-05-05T20:57:47.000Z,24960,20352,24192,19456,25478,23433,22011,26240,186122,54.23353365384615,64.30822523584905,55.74185681216931,66.32637746710526,53.15393672972761,56.667136090129304,60.47630730089501,53.39752286585366,58.03811201944692
2021-05-05T20:57:48.000Z,21248,21888,21116,22528,22906,19968,25600,20096,175350,55.53647402108434,54.30222039473684,56.304129569994316,54.35489169034091,51.079629791321054,58.85782251602564,50.5352734375,57.555234872611464,54.81570953670182
2021-05-05T20:57:49.000Z,21632,22144,23940,21248,22528,21504,20480,24320,177796,62.88604844674556,58.072480130057805,56.899456975772765,61.702560240963855,58.13081498579545,63.758138020833336,65.829736328125,57.14827302631579,60.55343851932619
2021-05-05T20:57:50.000Z,22656,18432,21785,21760,20480,25110,20480,20736,171439,64.12950211864407,70.56705729166667,62.95336240532477,63.89191176470588,64.031640625,56.66853843090402,64.772900390625,65.43701774691358,64.05649134672299
2021-05-05T20:57:51.000Z,24576,20480,22247,22144,19712,22122,22528,21504,175313,50.962076822916664,57.62587890625,55.08387647772734,56.2276463150289,63.82853084415584,54.21083084712051,55.30251242897727,56.90601748511905,56.26842126591195
2021-05-05T20:57:52.000Z,25728,19456,25148,21632,24960,22528,23296,22528,185276,53.72139303482587,60.3571134868421,52.24149037696835,54.33935835798817,51.55048076923077,56.16539417613637,56.73600618131868,54.98304332386363,55.01178496339674
2021-05-05T20:57:53.000Z,22144,20480,24004,21468,19840,24192,22912,21300,176340,56.71545339595376,58.877392578125,53.22250458256957,54.03232718464692,59.934072580645164,55.28476355820106,53.23232367318436,55.41037558685446,55.838651642522535
2021-05-05T20:57:54.000Z,24911,21504,21120,23844,20224,24576,22528,23244,181951,50.92714062060937,56.90225074404762,59.298863636363635,54.84843147122966,62.07258702531646,56.315104166666664,56.37748579545455,56.34241094475994,56.635534300555996
2021-05-05T20:57:55.000Z,22326,24960,23276,23424,21760,22912,25856,24192,188706,60.415255755621246,54.32099358974359,62.283639800653035,60.16756318306011,62.828216911764706,57.96704783519553,57.44171565594059,57.7864169973545,59.151356216166654
2021-05-05T20:57:56.000Z,23675,21120,25620,20608,22016,24320,22144,20736,180239,60.62868004223865,60.21373106060606,58.05620608899297,61.69147903726708,61.02843386627907,56.45608552631579,60.31877709537572,60.87996720679013,59.90916999048318
