time,producer-service-10_throughput,producer-service-11_throughput,producer-service-12_throughput,producer-service-13_throughput,producer-service-14_throughput,producer-service-15_throughput,producer-service-16_throughput,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,producer-service-5_throughput,producer-service-6_throughput,producer-service-7_throughput,producer-service-8_throughput,producer-service-9_throughput,total_throughput,producer-service-10_latency,producer-service-11_latency,producer-service-12_latency,producer-service-13_latency,producer-service-14_latency,producer-service-15_latency,producer-service-16_latency,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,producer-service-5_latency,producer-service-6_latency,producer-service-7_latency,producer-service-8_latency,producer-service-9_latency,average_latency
2021-05-05T22:16:35.000Z,9866,11233,9600,10969,9619,10240,9976,10624,10653,10624,9328,10880,9460,10341,10551,11078,165042,5611.838739103993,5131.070061426155,4878.665104166666,5699.767617832073,5157.975153342343,4691.1107421875,5083.772854851644,5848.081890060241,5329.251009105416,4550.831607680723,5675.877358490566,5380.443382352942,4913.011839323467,5524.687844502466,5323.929580134584,5244.642895829572,5252.809855024397
2021-05-05T22:16:36.000Z,11392,11261,11008,12568,11245,10573,11322,11922,9984,10880,10624,9600,10380,11652,10953,10496,175860,5376.209181882023,5213.093153361158,5626.425962936047,5364.650302355188,5313.802845709204,5658.3050222264255,5394.860272036743,4942.1765643348435,5225.606069711538,5811.978584558824,5243.612763554217,5033.303541666667,5157.97302504817,5138.071404050806,4975.212088012417,5099.08193597561,5285.897669838742
2021-05-05T22:16:37.000Z,10240,11264,9832,11752,9728,10931,10574,10478,11136,10205,10496,9600,11392,11388,9984,10368,169368,4899.7201171875,4864.175692471591,4911.802888527258,4529.244128658952,4557.052323190789,4748.360808709176,4700.867410629847,4555.0521091811415,4635.079741379311,4409.812640862322,4655.487328506098,4414.568333333334,4801.771067415731,4891.011854583772,4527.448217147436,4551.38175154321,4665.802275832967
2021-05-05T22:16:38.000Z,10368,11520,10267,12032,10496,10118,10752,11264,11347,10275,10053,11904,10496,11219,10742,10624,173477,5499.515914351852,5246.766145833333,5397.886919255869,5383.828706781915,4993.5703125,5362.623443368255,5344.820963541667,5308.995294744318,5357.944743103904,5855.445839416058,5666.781358798368,4879.153309811828,5204.9044397865855,5405.95641322756,5170.27071308881,5355.871893825301,5339.646025714726
2021-05-05T22:16:39.000Z,9728,11392,11133,10613,10624,12023,10389,10112,9517,10368,9316,9216,10526,10413,8970,9344,163684,5742.152857730263,5296.231039325843,5419.427018773017,5157.578535758033,5155.444088855422,5182.338351492972,4947.270670901916,4801.253757911392,5374.992224440475,4861.936728395061,5626.325783598111,5471.263237847223,5250.44394831845,5322.810141169692,5449.997770345596,5319.983090753424,5273.715577851056
2021-05-05T22:16:40.000Z,10624,11264,10240,11493,9856,10755,10091,10624,9984,11264,9943,10368,10594,11595,10273,11264,170232,5014.532944277108,5004.356001420455,5196.22568359375,5564.991908117985,4677.672788149351,5144.691864249186,5508.303736002378,5363.017884036145,5056.92297676282,5240.979847301136,5152.355627074324,5523.950520833333,5536.357277704361,5304.31617076326,5165.812128881534,5213.443714488636,5229.2456921034845
2021-05-05T22:16:41.000Z,10404,11822,11904,12138,11520,10880,10624,12288,11073,11353,11520,11520,11136,11445,11615,11648,182890,5492.035947712418,5301.600828962951,5575.147597446236,5106.745921898171,5262.091840277778,5871.062408088235,5165.861069277108,5147.776529947917,5547.134380926578,5428.843917907161,5247.372569444445,4961.618315972222,5668.511314655172,5505.78383573613,5211.132587171761,5792.040436126374,5392.797468846916
2021-05-05T22:16:42.000Z,10844,12114,9984,12476,11392,11520,11392,11520,11327,10296,10752,10368,11136,11392,11159,11392,179064,5095.713666543711,4597.208106323263,4989.318108974359,5320.240301378647,4518.272296348315,5113.5359375,5259.5530196629215,5079.051909722222,4502.86024543127,5478.691336441337,4977.217726934524,4546.181809413581,5422.763380028736,4926.003686797752,4690.4396451294915,5101.3433988764045,4976.149660969158
2021-05-05T22:16:43.000Z,11392,12807,11383,12416,13056,11264,12153,12032,12800,12527,10880,12429,12032,11826,12393,11648,193038,5020.790291432584,4934.722417427969,4848.904067469033,5184.661163015464,4718.747855392156,4884.099165482955,4875.103842672591,5106.433926196809,4716.88296875,4723.578829727788,4908.036488970588,5175.535441306622,4714.104055851064,5257.87003213259,4602.875897684176,5168.39689217033,4927.54645848017
2021-05-05T22:16:44.000Z,10624,11125,11340,12288,9728,11136,10119,11723,10112,11776,11136,10227,11498,10958,10880,10368,175038,5037.3607868975905,5539.099505617977,5301.185008818342,4863.453369140625,5181.153885690789,5401.943965517241,4782.50874592351,4913.0452102704085,5211.524426424051,4898.619904891304,5309.27658045977,5138.675369120954,5522.844929552965,5241.577021354262,5133.444944852941,5111.813946759259,5161.72047508075
2021-05-05T22:16:45.000Z,11062,12420,10813,12416,11961,12032,10752,11573,11008,11392,11776,11520,10646,11648,11648,10240,182907,5040.562556499729,4675.604911433173,5030.603810228428,5254.312177835051,4942.562243959535,5225.246675531915,4934.71875,5035.256458999395,5147.181050145349,4873.2145365168535,4989.216627038043,4673.4625868055555,5571.94833740372,4931.718406593406,5049.22810782967,5544.72578125,5057.472688629365
2021-05-05T22:16:46.000Z,9802,12160,9088,10752,11719,10240,10752,11776,10752,9710,9600,12032,8960,10112,10624,9600,167679,4860.817282187309,4966.956332236842,5686.78301056338,4611.920758928572,4822.34422732315,5586.5490234375,5038.946056547619,4736.513247282609,4905.809802827381,5533.149536560247,4804.575729166667,4976.213098404255,5365.198660714285,4814.564477848101,5357.310899849397,5760.518020833333,5114.260635294416
2021-05-05T22:16:47.000Z,11776,12672,12230,12544,12032,11648,12139,12475,12658,12278,12032,11648,11911,12032,12800,11275,194150,5257.036175271739,5213.388178661616,4856.631479967294,5405.912149234694,5702.723570478724,4960.624742445055,5049.31246395914,5091.282885771543,5255.174277136988,5161.189770320899,4947.134640957447,5035.36092032967,5195.652925866846,5431.859375,5011.704375,5170.579600886918,5171.597970705537
2021-05-05T22:16:48.000Z,11030,11008,10938,12288,11539,11136,11029,12229,11150,12188,11136,11648,11129,11798,11520,11381,183147,4986.564007252947,5655.936500726744,4819.749954287804,5588.41357421875,4866.221596325505,5100.800915948276,5386.878774140901,5606.192329708071,5331.460089686098,4987.245405316705,5399.901131465517,5152.844780219781,5112.277922544703,5309.474826241736,5226.897569444444,4957.975133995255,5218.052156970201
2021-05-05T22:16:49.000Z,10818,12288,11648,12544,11946,12800,11904,11939,11904,11779,10880,12160,11392,12138,11136,11008,188284,5344.672028101312,5594.451009114583,5375.663633241758,5294.638472576531,5703.5870584296,5112.3934375,5612.3025873655915,5442.754334533881,5490.719926075269,5012.523813566517,4832.961029411765,5534.986759868421,5398.64448735955,5163.272285384742,5526.656698994253,5530.870730377907,5373.193643243854
2021-05-05T22:16:50.000Z,11560,13440,11520,12288,12708,11394,11186,11741,12288,11901,10112,11776,10624,12160,11784,10496,186978,4909.104930795847,5204.4778273809525,5214.0296006944445,5152.493896484375,5321.101038715769,5478.467965595928,5328.490613266583,5073.219572438464,4994.349609375,5225.054785312159,5518.589794303797,4947.008576766304,5183.257906626506,5133.719161184211,5051.188475899525,5280.483422256098,5188.439823568499
2021-05-05T22:16:51.000Z,9600,11392,10496,10624,10015,9598,9422,10624,9164,9600,10112,10647,10240,9472,11116,8960,161082,4770.5040625,4660.957601825843,4546.73037347561,5275.755365210844,4599.006090863704,4440.157220254219,5093.04149862025,5088.230327560241,4564.719882147534,5173.096875,5295.095530063291,4394.200338123415,4728.96064453125,5412.025760135135,4357.862000719683,4962.783258928572,4835.195426872475
2021-05-05T22:16:52.000Z,10624,10880,11520,9895,10839,10699,9728,10815,10804,11264,10112,11753,10240,10477,11276,11136,172062,5495.860975150603,5187.0672794117645,4776.097829861111,5236.483981808994,5355.098625334441,5202.120385082718,5231.818564967105,5484.821544151641,5276.10125879304,4892.229314630682,5431.6328125,4966.869990640687,4822.35810546875,5208.749642073112,5296.800283788578,4865.237068965517,5170.5842289142975
2021-05-05T22:16:53.000Z,11136,11008,11008,11962,12457,11701,11882,11294,11648,11648,11520,12099,11264,11283,11264,12032,185206,4931.074263649425,6334.025526889535,5213.8605559593025,5346.074653068049,5724.652083166091,4885.899923083497,5269.220333277226,5447.510093855144,5882.725875686813,5022.3001373626375,5340.69375,5727.475493842467,5209.123579545455,5179.013737481167,6027.396928267045,4933.369431515957,5404.651022915612
2021-05-05T22:16:54.000Z,9472,10752,9344,10527,11008,10496,10262,9727,10368,10752,10077,10301,9856,10112,11008,10306,164368,5215.949852195946,4887.757533482143,5214.940389554795,5427.855894366866,4742.277797965116,5051.812690548781,5181.1542584291565,5253.825228744731,5069.769772376543,5388.8100818452385,4889.333234097449,4742.014464615086,5264.657467532467,5233.225375791139,4652.965388808139,4446.090044634194,5041.402467186737
2021-05-05T22:16:55.000Z,10624,10496,11392,11392,9088,11101,10240,11716,10574,11136,10019,10240,10496,9728,11264,10686,170192,5560.401167168675,5153.066596798781,5057.230951544944,5289.597787921349,5120.709066901409,5234.5524727502025,4938.628125,5399.141003755548,5279.692358615472,5700.497755028736,5364.444854775926,5794.7923828125,4922.917587652439,5521.851356907895,5315.782049005682,4802.576735916152,5278.4926407847315
2021-05-05T22:16:56.000Z,11008,11648,11520,11264,11598,10531,11136,11125,10546,11904,11136,11520,10880,11392,11264,11776,180248,5406.64453125,5746.187757554945,5355.7483506944445,5152.435546875,5703.733919641318,5664.395593960688,5290.188846982759,4990.316764044944,5335.91807320311,4904.424227150537,5030.580190373563,5403.0602430555555,5092.174816176471,4921.033620084269,5204.934659090909,4701.13722826087,5243.932148024962
2021-05-05T22:16:57.000Z,10496,11424,10880,11392,11734,11520,10496,11499,10523,11520,9984,10624,11392,11074,11264,11166,176988,5044.130335365854,5219.2895658263305,4775.086488970588,5485.267731741573,5319.1031191409575,4606.997135416666,5495.748570884146,5411.456561440125,5113.460039912572,4508.234635416667,5434.3356370192305,5453.584996234939,4772.268170646067,5649.96532418277,4969.255149147727,4504.552928533047,5110.171024367452
2021-05-05T22:16:58.000Z,10368,11104,11520,11009,10684,11420,9984,11342,10725,11904,10368,12672,10368,10302,11136,11618,176524,5899.448013117284,5576.794488472622,4901.746701388889,5355.637205922427,5042.033976038937,5529.756042031524,5511.834635416667,5805.248721565861,5500.731561771562,5157.3458501344085,5949.860243055556,5215.02848800505,4870.751350308642,5770.494272956707,5518.886763649425,4762.922878292305,5398.032574507992
2021-05-05T22:16:59.000Z,9984,10496,11264,11135,11040,11697,10752,10546,11776,11008,9984,11520,11008,10240,11904,11904,176258,5352.121995192308,5242.305068597561,5252.144442471591,5107.043376740009,5395.237862318841,4626.718303838591,5189.203404017857,4945.317940451356,5160.829483695652,5146.671239098837,5413.372095352564,5181.672743055556,5553.1027434593025,4850.13056640625,4978.1583501344085,4982.203040994624,5148.514540989083
2021-05-05T22:17:00.000Z,10496,11500,12032,12544,12800,12926,11392,11648,12672,12800,10496,12566,12002,12160,12288,13312,193634,5379.563071646341,5282.022521739131,5406.665974069149,4926.60227997449,4874.4121875,5055.5592604053845,5354.007198033708,5211.664405906594,4556.159248737374,5287.6190625,5638.967511432927,4796.116266114913,5211.127978670222,5188.006414473684,5007.185221354167,4997.925255408654,5135.850241122922
2021-05-05T22:17:01.000Z,8832,12308,10601,10721,11008,11089,9109,9917,12288,11648,8832,12255,10270,10112,11776,11520,172286,6002.470901268116,4730.647546311342,5509.515328742572,5700.826228896558,4771.9855559593025,5323.316439715033,5557.959710176749,6118.1831198951295,4948.125813802083,5555.064732142857,5966.789741847826,5011.960505915953,5207.661343719572,5722.364814082279,4833.550611413043,4688.857552083334,5353.0799966232335
2021-05-05T22:17:02.000Z,10880,12160,11799,10911,11392,12388,9707,10362,10112,11904,9472,11275,12288,11264,11416,11776,179106,5764.936580882353,5214.550986842105,5554.02839223663,5388.227843460728,5510.774490870786,5036.296819502744,5745.494076439682,5129.011966801776,5488.017602848101,4830.713793682796,5234.079708614865,5435.162926829268,5075.009765625,5081.575905539773,5399.3640504555015,5213.792883831522,5318.814862153978
2021-05-05T22:17:03.000Z,9984,10466,11562,9984,11636,10496,9472,9545,10240,10624,9600,10496,10368,9856,11112,11008,166449,5274.95202323718,6068.178004968469,5303.829700743816,5075.74469150641,5380.203162598831,5490.662347560976,5332.945945945946,5608.937035096909,5780.6572265625,5398.363704819277,5096.307708333334,6016.738662347561,5456.667148919753,5172.431310876624,6289.7284917206625,5668.375817587209,5525.92018642659
2021-05-05T22:17:04.000Z,11126,10654,12630,11904,10636,12800,11615,12160,10880,12544,10752,11516,12939,11264,11264,13184,187868,5521.19369045479,5440.667448845504,5529.133174980206,5489.945984543011,5880.761940579165,5463.91265625,5133.0909169177785,5433.1818256578945,5803.2842830882355,5315.018176020408,5468.9633556547615,5796.647533865926,5243.97750985393,5473.883433948864,5422.735529119318,5689.727093446602,5506.63278457665
2021-05-05T22:17:05.000Z,10890,11520,10524,11776,11927,11520,11681,11264,12191,12672,11648,12036,11765,12160,12288,12672,188534,5705.619834710744,5418.7236111111115,5898.861934625617,6063.105213994565,5794.672507755513,5998.433420138889,6177.468110606968,5531.717063210227,5507.190058239685,5797.688683712121,5959.847184065934,5779.340478564307,5683.637484062899,5581.355263157895,5799.244303385417,6118.231849747474,5800.946062568086
2021-05-05T22:17:06.000Z,10112,11776,11236,11648,12009,12288,10800,11118,10849,12672,10368,10752,11776,10496,11451,13055,182406,5261.406942246836,5335.771399456522,5491.848255606978,5420.244076236264,5201.736364393371,5319.684895833333,5233.0375,5446.073214606944,5678.6071527329705,4995.059895833333,5040.114776234568,5199.173456101191,5335.55715013587,5262.655487804878,5485.096148807965,5556.997931826886,5328.94154049112
2021-05-05T22:17:07.000Z,10112,11392,10624,11136,11008,10112,9680,11026,10112,10880,10368,10496,10391,11008,11507,11541,171393,4366.849287974684,4636.155547752809,5119.6113516566265,4390.916576867816,4491.3515625,5027.440367879747,5004.159297520661,4744.90740068928,4835.603837025316,4988.845220588235,4756.378375771605,5174.4476943597565,5229.913482821673,4431.308139534884,4530.252281220127,5072.560350056321,4800.04379838872
2021-05-05T22:17:08.000Z,9540,10359,11264,9937,10752,9856,9729,9344,10091,10624,8832,8704,10217,10099,10834,10988,161170,5366.182704402516,4524.526209093542,4605.426402698864,5398.670926839086,4812.664992559524,5361.1875,5121.974611984788,5347.629601883562,4483.671885838867,5741.004612198795,5559.748075181159,5191.152803308823,5139.44925124792,5608.413407268046,4988.920804873546,5027.194393884238,5142.363636453956
2021-05-05T22:17:09.000Z,11068,11401,10752,11439,10880,11392,11263,12672,12437,11520,10496,11886,11648,11277,12032,11776,183939,5392.877846042646,5377.807911586703,5626.911365327381,5660.492001049042,5650.185386029411,5567.338307584269,5257.787001686939,5357.630208333333,5063.230923856236,5630.249479166667,5245.03125,5158.8224802288405,5145.17032967033,5243.808016316396,5098.642121010638,5526.129585597826,5375.132138342917
2021-05-05T22:17:10.000Z,8960,10880,10624,10752,11136,12160,9472,9984,11264,12160,10496,11282,11648,9856,11136,11776,173586,4854.527790178571,5299.910018382353,5783.71282003012,4929.608072916667,4852.025502873563,5120.097121710526,5052.032200168919,4834.002203525641,5117.166015625,5203.928125,4438.316596798781,5880.855433433789,5124.573317307692,4906.769480519481,4979.982668821839,5614.351647418478,5124.4911884194635
2021-05-05T22:17:11.000Z,10240,11008,10368,10368,10624,10112,9728,9600,11184,11392,9472,10570,9728,9728,11776,11264,167162,4884.11669921875,5584.926689680233,5528.833815586419,5522.686053240741,5790.775696536145,5834.130537974684,5381.243729440789,5685.603229166667,5486.2528612303295,5306.411429073034,4913.308277027027,5512.72734153264,5320.491056743421,5585.620065789473,5636.797724184783,5408.056818181818,5461.373876537935
2021-05-05T22:17:12.000Z,9088,10112,9728,12032,11520,11136,9984,10623,11984,9728,10368,10678,9728,10880,10827,10240,168656,5884.114106514085,5992.944125791139,6126.353104440789,5958.248337765957,6277.438802083333,6534.976203304598,5582.58733974359,5817.274122187706,5735.074599465955,6488.6311677631575,5232.937692901234,6310.859992507961,6587.886204769737,6341.277665441176,6194.177057356608,6413.1828125,6092.372708408563
2021-05-05T22:17:13.000Z,9984,11648,11136,10112,11904,11008,10752,11009,13184,11537,8832,12160,11008,10496,11701,11392,177863,5379.440204326923,6254.166895604396,5813.739493534483,5343.131428006329,5513.611307123656,5510.1746002906975,5130.205636160715,4847.872558815515,5690.207675970873,5556.411632140071,5104.376019021739,5770.795476973684,5533.156431686047,5161.5180068597565,5781.320912742501,6116.859462780899,5531.686733877393
2021-05-05T22:17:14.000Z,9339,10373,9041,10496,9088,11125,9856,10240,9600,10991,10562,9600,10624,10624,10240,10368,162167,5045.179890780598,5945.083582377326,5978.493418869594,5234.372522865854,5718.547975352113,5950.83388764045,5104.775974025974,5121.03876953125,5379.483854166667,5695.0655991265585,5289.605283090324,5275.7834375,6067.33000753012,5654.070406626506,5777.70361328125,5998.127025462963,5577.218453014222
2021-05-05T22:17:15.000Z,10629,9723,10543,10752,10938,11403,9344,11136,10698,11648,10003,10179,10137,10285,10496,10112,168026,4896.481136513313,5397.915869587576,5078.146922128426,5447.789155505952,5798.4662643993415,5041.165395071473,5078.82448630137,4819.134159482759,4909.563656758272,5058.483173076923,5377.52344296711,5500.462913842224,5648.649600473513,5319.746232377249,5107.21493902439,5601.026107594937,5255.037090944052
2021-05-05T22:17:16.000Z,10880,11008,10848,10496,10822,11008,10496,11392,10550,11264,11563,9359,10983,11091,10496,11520,173776,6663.471323529412,5477.032885174419,6271.406434365782,5936.932164634146,5530.154777305489,5259.465570494186,5898.486661585366,6074.354985955056,5462.3418957345975,5747.482954545455,5720.7786041684685,5663.537023186238,6064.739506510061,5884.289874673158,5791.831173780488,5327.346180555555,5798.353251012367
2021-05-05T22:17:17.000Z,9984,11141,10272,11648,10496,10240,12319,11520,11264,11812,11648,10653,10496,10880,11008,10368,175749,5955.95843349359,5839.060227986715,6051.020443925234,5708.870364010989,6180.995426829269,6404.68896484375,5668.273967042779,5226.470920138889,5817.378728693182,5974.548679309177,5860.231198489011,5666.008166713602,6390.716463414634,6222.454779411764,5947.170512354651,6117.738715277777,5939.474124495939
2021-05-05T22:17:18.000Z,10240,10363,9500,9600,10880,9667,10376,11520,10624,11228,9188,10567,10112,10496,10384,11008,165753,5954.7328125,5935.671716684358,6391.433052631579,6099.2664583333335,6008.523988970588,6348.30164477087,5735.556958365459,6034.292881944444,6012.100338855422,5807.720431065194,6320.695798868089,5788.293933945301,6383.292523734177,5551.407583841464,6015.510978428351,6246.796511627907,6039.599850910409
2021-05-05T22:17:19.000Z,11520,11904,11090,12032,11264,11325,10774,12032,11520,12800,10908,11082,10496,12092,12656,12032,185527,5714.7952256944445,5753.660030241936,4953.581244364292,6098.858460771276,5363.990500710227,5116.332980132451,6034.975589381846,5463.714677526596,5437.947048611111,5166.185859375,6106.133113311331,5234.352643927089,4991.081459603659,6001.443268276546,5738.02670670038,5073.952210771276,5515.564438712467
2021-05-05T22:17:20.000Z,11264,12288,12690,11648,11325,11948,11587,11648,12800,11776,10112,11392,12160,10514,11776,12416,187344,5572.833274147727,6167.909749348958,6020.835382190701,5539.5876545329675,6684.848476821192,5658.395798459993,5845.105980840597,5877.974587912088,6025.943203125,6079.658967391304,5791.669204905063,6100.620698735955,6038.238733552632,5660.107190412783,6028.622282608696,5751.8582474226805,5927.7630895255215
2021-05-05T22:17:21.000Z,9984,11392,10496,10112,10819,10836,9856,11136,11392,10366,10274,10112,10240,9778,11136,11264,169193,5739.145833333333,5652.516678370786,5344.3539443597565,6095.524426424051,5804.067011738608,5590.244278331487,5576.045353084415,5718.696749281609,6193.169680477528,5896.893690912599,5733.2828499124,6119.149920886076,5688.41064453125,5752.239005931683,6150.458602729885,5986.579723011364,5815.048649582302
2021-05-05T22:17:22.000Z,10880,11136,10961,11857,11648,12249,12032,12032,12743,12674,11486,10880,11392,11136,11961,11520,186587,5703.958363970588,5776.247126436781,5685.952559073077,5903.901239773973,6138.380923763736,6084.725610253899,5751.713513962766,6056.117519946809,6093.617672447618,5798.749566040713,6246.760491032562,6233.341727941176,5999.206021769663,6381.514727011494,6119.329905526294,5903.218663194444,5992.295977009099
2021-05-05T22:17:23.000Z,11392,11776,11570,11695,11904,11222,11392,12160,11825,12989,10675,11904,11136,11136,12267,12241,187284,5655.300561797752,5461.897673233696,5327.6253241140885,5616.987943565627,5084.496471774193,5343.513990376047,5418.534234550561,5191.8264802631575,5755.418689217759,5468.852105627839,5966.654800936768,5396.542086693548,5764.7202765804595,5471.325969827586,5240.073286052009,5364.921411649375,5470.5432066412795
2021-05-05T22:17:24.000Z,10368,10880,11517,10880,11008,11473,10624,11008,11935,10691,10701,11648,10880,10752,12892,11055,178312,5921.60619212963,5334.9772977941175,5071.65329512894,5828.7296875,5604.036428052325,5657.56184084372,6014.926957831325,5874.636537063953,5647.8092165898615,5568.9594051071,5853.0039248668345,5325.286486950549,4993.382628676471,5573.316964285715,5126.320741545144,5105.444685662596,5531.353268126767
2021-05-05T22:17:25.000Z,9728,11392,10752,10315,11520,11520,9418,10112,12393,11136,9472,10624,11392,10359,11264,11264,172661,5064.703330592105,4827.983497191011,5061.289620535715,5335.871740184198,5266.460763888889,5220.599826388889,5609.793268209811,5843.857397151899,5229.8473331719515,5377.013559626437,5453.040857263513,5036.378200301205,5177.720242275281,5270.957814460855,4970.882901278409,5246.400124289773,5249.550029800621
2021-05-05T22:17:26.000Z,10752,10964,10240,11445,9600,11264,11062,11648,10368,11392,10963,10496,9488,11196,9856,9856,170590,6033.292317708333,5694.0623859905145,5715.162109375,6298.55500218436,5728.78875,5472.36328125,6345.742722834931,6270.294127747253,5842.0703125,5979.361481741573,6258.658031560704,6116.522675304878,5750.496521922429,5823.368077884959,5822.014813311688,5666.527191558442,5926.079987679692
2021-05-05T22:17:27.000Z,11520,11564,11264,11008,10240,12160,11136,12288,11776,12160,10029,10880,10352,10573,11392,11264,179606,5474.395746527778,4991.1962988585265,5321.287286931818,4998.710119912791,5527.68955078125,5471.07697368421,5651.783854166667,5509.939371744792,5420.390794836957,5667.663157894737,4998.360155548909,5332.792003676471,5538.690977588872,5526.138276742647,5584.742450842697,5297.660067471591,5394.532317950669
2021-05-05T22:17:28.000Z,10624,11648,11008,10960,11383,12056,9600,11648,10624,11601,10240,11008,9984,11373,11136,10752,175645,5178.309770331325,5517.964285714285,5545.362645348837,5553.731386861314,5775.157603443732,5700.225613802256,5444.320625,5496.99424793956,5614.595538403614,5481.162572192053,5985.1853515625,5244.214752906977,5897.954326923077,5621.797502857646,5517.27038433908,6309.609281994048,5617.740993101269
2021-05-05T22:17:29.000Z,9984,11500,10752,10447,10186,10216,10752,10240,11520,11695,10423,11008,9728,10387,9984,10783,169605,5431.883814102564,5697.293652173913,5603.532087053572,5848.7311189815255,5381.1043589240135,5177.521143304621,5944.274181547619,6149.14765625,5469.07421875,5710.355451047456,5859.009018516742,5473.0371547965115,5644.260382401316,5463.58457687494,5767.461137820513,5883.215246220903,5656.467824922889
2021-05-05T22:17:30.000Z,10863,11540,9984,10465,10047,10949,10496,10624,11264,10496,10057,10743,10496,11008,11648,10931,171611,5788.990426217435,5682.434575389948,5827.057592147436,5358.572001911132,6190.925748979795,5490.96931226596,5849.157964939024,6402.214702560241,5686.993341619318,5982.934737042683,5478.556130058666,5969.953364981849,6087.568597560976,5774.640625,5823.2185782967035,5892.375628945202,5830.4102079947725
2021-05-05T22:17:31.000Z,10975,11648,10880,10880,9856,11323,9856,10496,11392,11904,9856,10889,10368,10368,10752,11054,172497,6062.316719817768,6102.754721840659,6180.087775735294,5907.688051470588,6568.891233766234,5929.450587300185,6104.719460227273,6186.409679878048,5947.273174157303,6346.847530241936,5858.911018668831,5983.717880429792,5912.124131944444,5971.582851080247,6258.104352678572,6229.040347385562,6096.869969788921
2021-05-05T22:17:32.000Z,11314,11520,11257,11520,10112,12032,10496,11416,11136,12160,9716,10880,11008,11776,11520,11836,179699,5339.336132225561,5632.8078125,5899.221106866838,5774.592534722222,5868.879252373417,5809.125332446809,5526.833079268293,5670.514891380519,5839.096264367816,5422.1421875,5370.127315767806,5402.877757352941,5949.133266715116,5322.183848505435,5703.218315972223,5780.083812098682,5644.38580687898
2021-05-05T22:17:33.000Z,9856,11520,10503,10023,9856,10312,9984,10564,10496,10624,9432,10916,8855,9600,10240,10052,162833,6111.660308441558,5294.783680555555,6335.783014376845,5629.604210316273,5620.839894480519,6125.483514352211,5804.826221955128,5612.074024990534,5729.486566310976,5254.252447289156,5804.625954198474,5232.218303407842,5820.716205533597,5334.215729166666,5774.25205078125,5998.237266215679,5717.691212023266
2021-05-05T22:17:34.000Z,8708,10368,9088,9433,10240,8871,9984,9380,10336,9856,8628,9564,9672,9088,9728,8832,151776,6286.222094625632,6275.201292438272,6803.792803697183,6313.506731686632,6064.61611328125,6815.299289820764,6308.990384615385,6544.338059701493,6273.4956462848295,6521.164569805195,6308.817338896616,6110.747490589712,6623.818238213399,6279.239986795775,6766.489103618421,6817.371829710145,6444.569435861294
2021-05-05T22:17:35.000Z,9852,11008,9856,10240,10368,10257,10240,9216,11642,10368,9856,10368,10529,9984,10240,10284,164308,6611.2882663418595,6440.8496547965115,6738.714082792208,6544.91474609375,6627.909336419753,7030.809788437165,5965.33955078125,6643.805230034723,6171.307249613468,6551.372974537037,6402.093039772727,6326.34837962963,6364.225282552949,6530.434294871795,6824.57216796875,6460.747082847141,6514.67069546817
2021-05-05T22:17:36.000Z,10496,10880,10880,10566,11008,10880,10496,11714,11174,11648,10880,11804,10880,11008,11853,11348,177515,6185.759813262195,6218.730055147059,6232.503860294118,6474.689664963089,6213.569858284884,6153.615165441176,6138.828696646341,5957.4364008878265,6417.318596742438,6129.888993818681,5992.06700367647,6340.33471704507,5590.314613970589,6291.202943313953,6223.268623977052,5878.025731406416,6152.347171179836
2021-05-05T22:17:37.000Z,10880,12672,11008,11176,11008,12119,9985,10686,11520,11904,10496,12004,12032,11008,11571,12288,182357,6315.921966911765,6102.233033459596,6445.496547965116,6273.104688618469,6116.667242005814,6079.509778034491,6242.494241362043,6097.008890136627,6612.160069444444,5998.981014784947,6185.461985518293,6172.7041819393535,6094.55817819149,6337.092659883721,6489.018062397373,6044.708821614583,6225.445085141758
2021-05-05T22:17:38.000Z,10752,12454,11264,12050,11392,12329,10632,11520,10880,13056,10153,12544,12086,11049,12032,11665,185858,6119.416108630952,6478.785370162197,6406.903142755682,5703.8822406639,6117.112271769663,6333.283883526645,6105.906132430398,6105.0322048611115,6623.516911764706,6224.443091299019,6019.44420368364,5922.0811543367345,5790.686827734569,6528.703412073491,6078.46135305851,6166.091213030433,6170.234345111353
2021-05-05T22:17:39.000Z,9472,10458,9856,9488,10880,10498,10231,9472,11392,10880,10327,10240,9290,9175,9728,9839,161226,6431.950485641892,6004.833046471601,5446.897118506494,6137.463005902192,5189.682904411765,5604.416841303106,5899.5887987489,6149.625,5287.433198735955,5421.647610294118,5715.879442238792,5779.9916015625,5334.105059203444,6524.210899182562,5609.327097039473,5436.966358369753,5748.376154225784
2021-05-05T22:17:40.000Z,10368,11292,11121,10608,10240,9854,10165,11294,11904,9600,10240,10575,10112,11119,10112,9216,167820,6036.352719907408,6097.910556145944,5974.1320924377305,6191.026583710407,5981.60029296875,6670.369799066369,5845.202951303492,5797.592615548078,5754.7074932795695,6674.8341666666665,5807.82900390625,5649.112151300236,5924.0525118670885,5455.353359115028,5966.004549050633,6593.718424479167,6026.237454422053
