time,producer-service-1_throughput,producer-service-2_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,average_latency
2021-05-05T20:06:14.000Z,28355,30688,59043,654.9393757714689,404.56233706986444,529.7508564206667
2021-05-05T20:06:15.000Z,29408,26174,55582,642.112792437432,463.0009933521816,552.5568928948068
2021-05-05T20:06:16.000Z,27333,27580,54913,617.9381699776826,450.8770848440899,534.4076274108862
2021-05-05T20:06:17.000Z,29406,26687,56093,614.0724682037679,502.750028103571,558.4112481536695
2021-05-05T20:06:18.000Z,26212,26516,52728,649.7355028231344,472.3899155227033,561.0627091729189
2021-05-05T20:06:19.000Z,29118,26257,55375,656.4007830208119,471.0626880450927,563.7317355329524
2021-05-05T20:06:20.000Z,28976,25678,54654,628.9557564881281,481.9070410468105,555.4313987674693
2021-05-05T20:06:21.000Z,31133,27380,58513,582.002601740918,495.04411979547115,538.5233607681946
2021-05-05T20:06:22.000Z,29540,27021,56561,590.7113405551794,457.1073979497428,523.9093692524611
2021-05-05T20:06:23.000Z,26395,30072,56467,669.3818905095662,423.7839185953711,546.5829045524687
2021-05-05T20:06:24.000Z,29002,30818,59820,628.1495758913178,408.18343176065935,518.1665038259886
2021-05-05T20:06:25.000Z,30042,31301,61343,621.4658145263298,405.4768218267787,513.4713181765543
2021-05-05T20:06:26.000Z,26108,32051.000000000004,58159,685.2475103416577,369.4715921500109,527.3595512458344
2021-05-05T20:06:27.000Z,31956,30329,62285,578.795875578921,417.43446866035805,498.1151721196395
2021-05-05T20:06:28.000Z,27930,30417,58347,594.5631578947368,435.7149291514614,515.1390435230991
2021-05-05T20:06:29.000Z,29923,29130,59053,627.9543160779334,404.91153450051496,516.4329252892242
2021-05-05T20:06:30.000Z,30670,28424,59094,601.4835343984349,444.45648043906556,522.9700074187502
2021-05-05T20:06:31.000Z,27392,35307,62699,642.744085864486,370.18486419123684,506.46447502786145
2021-05-05T20:06:32.000Z,32887,29022,61909,575.729802049442,421.5823857763076,498.6560939128748
2021-05-05T20:06:33.000Z,28696,32867,61563,618.6794675216058,391.44774393768824,505.06360572964707
2021-05-05T20:06:34.000Z,24494,33466,57960,647.3137503061974,383.19001374529375,515.2518820257455
2021-05-05T20:06:35.000Z,26413,35202,61615,743.3853784121455,341.53977046758706,542.4625744398663
2021-05-05T20:06:36.000Z,30439,30927,61366,616.4159137948027,403.82655931710156,510.1212365559521
2021-05-05T20:06:37.000Z,31791,33596,65387,595.3270737001038,385.7196094773187,490.5233415887113
2021-05-05T20:06:38.000Z,33471,32570.999999999996,66042,530.5159391712228,379.23895489852936,454.8774470348761
2021-05-05T20:06:39.000Z,32998,30492,63490,539.886174919692,390.9715335169881,465.42885421834006
2021-05-05T20:06:40.000Z,32400,31461,63861,535.5452469135803,410.24996026826864,472.89760359092446
2021-05-05T20:06:41.000Z,29997,32139.000000000004,62136,561.3645031169783,403.64516630884594,482.50483471291216
2021-05-05T20:06:42.000Z,30219,27466,57685,601.5716271220093,446.6479647564261,524.1097959392177
2021-05-05T20:06:43.000Z,29362,31965,61327,635.18847489953,390.33564836539966,512.7620616324648
2021-05-05T20:06:44.000Z,30835,32830,63665,545.4160856169937,390.59460858970454,468.0053471033491
2021-05-05T20:06:45.000Z,27988,30756,58744,648.4523724453337,378.19914813369746,513.3257602895155
2021-05-05T20:06:46.000Z,36936,28444,65380,509.7458576998051,461.7142806918858,485.73006919584543
2021-05-05T20:06:47.000Z,33723,32250.999999999996,65974,532.1497197758207,392.4120802455738,462.2809000106972
2021-05-05T20:06:48.000Z,36629,26478,63107,484.3089901444211,465.80564997356294,475.057320058992
2021-05-05T20:06:49.000Z,33269,30918,64187,538.8479064594668,417.01406947409276,477.93098796677975
2021-05-05T20:06:50.000Z,28220,32790,61010,606.67792345854,384.38761817627324,495.53277081740663
2021-05-05T20:06:51.000Z,30996,32198.999999999996,63195,566.8232675183895,383.50336966986555,475.16331859412753
2021-05-05T20:06:52.000Z,33835,28142,61977,541.324072705778,457.91844929287186,499.62126099932493
2021-05-05T20:06:53.000Z,29663,29793,59456,599.4295587095035,420.8406001409727,510.1350794252381
2021-05-05T20:06:54.000Z,25769,30994,56763,654.1041949629399,401.08385493966574,527.5940249513028
2021-05-05T20:06:55.000Z,29431,33385,62816,651.618225680405,384.8495132544556,518.2338694674303
2021-05-05T20:06:56.000Z,30979,29738,60717,586.9115529875077,417.74473737305806,502.32814518028283
2021-05-05T20:06:57.000Z,30365,28566,58931,583.402996871398,411.03595183084786,497.2194743511229
2021-05-05T20:06:58.000Z,26382,28699,55081,626.3355697066181,475.11958604829437,550.7275778774563
2021-05-05T20:06:59.000Z,31677,26310,57987,626.7319506266376,455.0039528696313,540.8679517481345
2021-05-05T20:07:00.000Z,30222,27831,58053,554.7385017536893,491.0632747655492,522.9008882596193
2021-05-05T20:07:01.000Z,31980,29915,61895,590.813258286429,413.0962059167642,501.9547321015966
2021-05-05T20:07:02.000Z,32756,29211,61967,541.5157528391745,424.93947485536273,483.22761384726863
2021-05-05T20:07:03.000Z,31821,25710,57531,568.903334276107,482.72108129132636,525.8122077837166
2021-05-05T20:07:04.000Z,31350,32868,64218,558.1968421052632,418.351131799927,488.27398695259507
2021-05-05T20:07:05.000Z,26939,31720,58659,645.7964660900553,394.1000630517024,519.9482645708789
2021-05-05T20:07:06.000Z,35438,33445,68883,557.7501834189288,381.02562415906715,469.38790378899796
2021-05-05T20:07:07.000Z,32987,31809,64796,512.9181798890472,391.4940740042126,452.2061269466299
2021-05-05T20:07:08.000Z,32951,31159,64110,539.7521167794604,375.1382586090696,457.445187694265
2021-05-05T20:07:09.000Z,34458,27871,62329,572.0116373556214,424.5995120376018,498.3055746966116
2021-05-05T20:07:10.000Z,30219,31641,61860,534.4411462986862,435.34426851237316,484.8927074055297
2021-05-05T20:07:11.000Z,34203,30243,64446,534.9689500920972,417.77766755943526,476.37330882576623
2021-05-05T20:07:12.000Z,30154,27097,57251,570.7968760363467,460.05513525482525,515.426005645586
2021-05-05T20:07:13.000Z,30746,28674,59420,590.861152670266,456.0997768012834,523.4804647357747
2021-05-05T20:07:14.000Z,28846,30405,59251,604.3714553144283,419.99095543496134,512.1812053746949
2021-05-05T20:07:15.000Z,28677,29168,57845,629.2080412874429,437.28695831047725,533.2474997989601
2021-05-05T20:07:16.000Z,32679.000000000004,29126,61805,594.6892499770495,423.12706859850306,508.90815928777624
2021-05-05T20:07:17.000Z,35314,29716,65030,491.3918559211644,427.99939426571547,459.69562509343996
2021-05-05T20:07:18.000Z,29255,34636,63891,572.6092633737823,375.59628710012703,474.10277523695464
2021-05-05T20:07:19.000Z,31801,32101.999999999996,63903,608.2188924876576,379.6592112640957,493.93905187587666
2021-05-05T20:07:20.000Z,32052,29283,61335,543.8416011481343,424.61390567906295,484.22775341359863
2021-05-05T20:07:21.000Z,33401,27419,60820,529.9095536061794,437.6620591560597,483.7858063811195
2021-05-05T20:07:22.000Z,32374.000000000004,31463,63837,539.0274294186693,441.3140514254839,490.1707404220766
2021-05-05T20:07:23.000Z,34720,29638,64358,544.2434043778802,413.9875835076591,479.11549394276966
2021-05-05T20:07:24.000Z,30049,29370,59419,609.2065293354188,403.8994211780729,506.55297525674587
2021-05-05T20:07:25.000Z,30422,30630,61052,569.5184406021958,422.5384263793666,496.02843349078125
2021-05-05T20:07:26.000Z,30895,32820,63715,564.0544748341156,395.6556672760512,479.8550710550834
2021-05-05T20:07:27.000Z,30428,31417,61845,613.1784540554752,384.816118661871,498.9972863586731
2021-05-05T20:07:28.000Z,30631,28572,59203,573.5130096960595,431.71230575388495,502.6126577249722
2021-05-05T20:07:29.000Z,31505,32194.000000000004,63699,571.3345500714172,399.276138410884,485.3053442411506
2021-05-05T20:07:30.000Z,30922,27481,58403,555.9486773171205,457.836577999345,506.89262765823275
2021-05-05T20:07:31.000Z,29162,31853,61015,611.3627323228859,404.8892725959878,508.12600245943685
2021-05-05T20:07:32.000Z,31731,25691,57422,586.6916264851407,456.6598030438675,521.675714764504
2021-05-05T20:07:33.000Z,30201,29091,59292,585.2675408099069,476.3791206902478,530.8233307500774
2021-05-05T20:07:34.000Z,29953,28031,57984,577.5940306480152,458.4748671114124,518.0344488797138
2021-05-05T20:07:35.000Z,28217,30946,59163,637.9261083743843,396.8047566729141,517.3654325236491
2021-05-05T20:07:36.000Z,29494,29568,59062,632.88045026107,425.11684929653677,528.9986497788034
2021-05-05T20:07:37.000Z,28612,31866,60478,593.4024884663777,414.5665913512835,503.9845399088306
2021-05-05T20:07:38.000Z,31413,30558,61971,601.7157546238818,392.2800903200471,496.99792247196444
2021-05-05T20:07:39.000Z,29614,31227,60841,615.6295333288309,413.50373074582893,514.5666320373299
2021-05-05T20:07:40.000Z,28154,30157,58311,624.1353981672231,395.00616772225356,509.5707829447383
2021-05-05T20:07:41.000Z,34488,27281,61769,530.0172523776386,473.6819764671383,501.8496144223884
2021-05-05T20:07:42.000Z,33697,32987,66684,559.2709736771819,366.9788401491497,463.1249069131658
2021-05-05T20:07:43.000Z,34989,33423,68412,491.2392466203664,394.9757053526015,443.1074759864839
2021-05-05T20:07:44.000Z,32857,35117,67974,531.2288705603067,362.9598485064214,447.09435953336407
2021-05-05T20:07:45.000Z,32655,33156,65811,537.7694074414331,366.0329352153456,451.9011713283894
2021-05-05T20:07:46.000Z,33172,29119,62291,572.7071626673098,382.98385933582887,477.8455110015693
2021-05-05T20:07:47.000Z,31382,33484,64866,532.6920846345039,416.63884243220645,474.66546353335514
2021-05-05T20:07:48.000Z,35548,30872,66420,541.1031562957129,389.7722531743975,465.4377047350552
2021-05-05T20:07:49.000Z,35416,31978,67394,477.4622204653264,415.04559384576896,446.2539071555477
2021-05-05T20:07:50.000Z,31794,31446,63240,590.1546518210984,373.3992558672009,481.7769538441496
2021-05-05T20:07:51.000Z,33352,31958,65310,529.9191952506596,400.7991426246949,465.3591689376773
2021-05-05T20:07:52.000Z,34021,29403,63424,535.6602098703742,418.1349182056253,476.8975640379997
2021-05-05T20:07:53.000Z,34362,38273,72635,506.2293521913742,350.85271601390014,428.5410341026371
2021-05-05T20:07:54.000Z,30794,33977,64771,566.1670455283497,344.4228742973188,455.29495991283426
2021-05-05T20:07:55.000Z,34205,35683,69888,533.2761292208742,372.1119020261749,452.69401562352454
2021-05-05T20:07:56.000Z,30996,35798,66794,559.0753968253969,330.42044248282025,444.74791965410856
2021-05-05T20:07:57.000Z,32756,31883,64639,542.7298510196605,391.4867170592479,467.1082840394542
2021-05-05T20:07:58.000Z,29475,29856,59331,598.8887871077184,408.47806136120045,503.6834242344594
2021-05-05T20:07:59.000Z,30375,32542,62917,598.3698765432099,405.7412574519083,502.05556699755914
2021-05-05T20:08:00.000Z,26461,32597,59058,633.8822795812705,373.3508911863055,503.616585383788
2021-05-05T20:08:01.000Z,28499,31383,59882,664.9611916207587,419.792244208648,542.3767179147034
2021-05-05T20:08:02.000Z,29965,26902,56867,591.387285166027,445.42052635491785,518.4039057604724
2021-05-05T20:08:03.000Z,28642,27645,56287,650.8275260107534,451.0483631759812,550.9379445933673
2021-05-05T20:08:04.000Z,28558,32240.000000000004,60798,625.38868268086,408.46256203473945,516.9256223577997
2021-05-05T20:08:05.000Z,31361,28873,60234,545.1028347310354,442.1248917673951,493.6138632492152
2021-05-05T20:08:06.000Z,31238,31740,62978,631.1623663486779,373.7243541272842,502.44336023798104
2021-05-05T20:08:07.000Z,27606,38272,65878,608.1068246033471,332.7921718227425,470.4494982130448
2021-05-05T20:08:08.000Z,30475,30895,61370,601.3774897456932,372.40990451529376,486.8936971304935
2021-05-05T20:08:09.000Z,32750.999999999996,31149,63900,543.0077249549632,436.2627692702815,489.6352471126224
2021-05-05T20:08:10.000Z,29703,32952,62655,606.9584890415109,382.0627276037873,494.5106083226491
2021-05-05T20:08:11.000Z,36094,34931,71025,514.883166177204,372.81995934842973,443.85156276281685
2021-05-05T20:08:12.000Z,35353,26340,61693,531.1526037394281,397.9023158694001,464.5274598044141
2021-05-05T20:08:13.000Z,27781,32758.000000000004,60539,575.4293581944495,418.89211795591916,497.1607380751843
2021-05-05T20:08:14.000Z,28801,30119,58920,604.971459324329,432.0427305023407,518.5070949133349
2021-05-05T20:08:15.000Z,29425,27974,57399,677.4331690739167,418.42600271680845,547.9295858953626
2021-05-05T20:08:16.000Z,26270,28424,54694,625.7451846212409,454.12823670137914,539.93671066131
2021-05-05T20:08:17.000Z,26210,31136,57346,706.3347577260588,411.787095323741,559.0609265249
2021-05-05T20:08:18.000Z,25519,29983,55502,676.094125945374,431.35590167761734,553.7250138114957
2021-05-05T20:08:19.000Z,27712,29457,57169,679.4705903579677,405.7763180228808,542.6234541904242
2021-05-05T20:08:20.000Z,25795,33779,59574,652.7960457452995,403.1349655111164,527.9655056282079
2021-05-05T20:08:21.000Z,33317,31636,64953,606.5100699342678,377.98270957137436,492.2463897528211
2021-05-05T20:08:22.000Z,30260,29659,59919,615.1216787838731,399.9668566033919,507.5442676936325
2021-05-05T20:08:23.000Z,30350,32664,63014,561.4375617792422,404.7571026206221,483.0973321999321
2021-05-05T20:08:24.000Z,32662.999999999996,34562,67225,583.3953096776169,375.60146982234824,479.49838974998255
2021-05-05T20:08:25.000Z,28477,34472,62949,603.4490992730975,343.5390461824089,473.49407272775323
2021-05-05T20:08:26.000Z,29682,31707,61389,560.1987399770904,409.8434730501151,485.0211065136028
2021-05-05T20:08:27.000Z,29662,32987,62649,658.0382644460926,351.2078697668779,504.6230671064852
2021-05-05T20:08:28.000Z,32847,31470,64317,528.4804396139677,415.2213218938672,471.85088075391747
2021-05-05T20:08:29.000Z,27806,33230,61036,626.6254765158599,352.03809810412275,489.33178730999134
2021-05-05T20:08:30.000Z,28737,28704,57441,625.3916901555486,422.56229096989966,523.9769905627242
2021-05-05T20:08:31.000Z,29941,33109,63050,600.3799806285696,405.419765018575,502.8998728235723
2021-05-05T20:08:32.000Z,29341,27994,57335,605.9709280528953,436.4242694863185,521.1975987696069
2021-05-05T20:08:33.000Z,30528,28957,59485,598.9652777777778,423.1477362986497,511.0565070382138
2021-05-05T20:08:34.000Z,28305,29683,57988,620.066419360537,435.6082269312401,527.8373231458886
2021-05-05T20:08:35.000Z,28208,30030,58238,648.6018150879183,418.72297702297703,533.6623960554477
2021-05-05T20:08:36.000Z,29272,31372,60644,639.3274801858431,426.45253729440265,532.8900087401229
2021-05-05T20:08:37.000Z,26508,28646,55154,655.2657311000453,398.19109125183275,526.7284111759391
2021-05-05T20:08:38.000Z,26794,28797,55591,667.8354109128909,451.6219050595548,559.7286579862229
2021-05-05T20:08:39.000Z,26064,29958,56022,695.2900552486187,431.1193671139595,563.2047111812891
2021-05-05T20:08:40.000Z,27524,27452,54976,651.9107324516785,441.3230001457089,546.6168662986937
2021-05-05T20:08:41.000Z,28454,31400,59854,637.8572081253953,432.0593312101911,534.9582696677933
2021-05-05T20:08:42.000Z,31139,25917,57056,607.070072898937,424.14785661920746,515.6089647590723
2021-05-05T20:08:43.000Z,26789,27844,54633,602.1823882937026,482.98620887803474,542.5842985858687
2021-05-05T20:08:44.000Z,26850,29346,56196,678.8127001862198,436.42765623935117,557.6201782127855
2021-05-05T20:08:45.000Z,29301,27445,56746,620.7806559503089,448.65163053379484,534.7161432420519
2021-05-05T20:08:46.000Z,32423,29512,61935,578.3973413934552,445.62174708593113,512.0095442396932
2021-05-05T20:08:47.000Z,29816,26682,56498,579.5963241212771,462.19721160332807,520.8967678623026
2021-05-05T20:08:48.000Z,28464,31445,59909,647.7555157391793,408.8311973286691,528.2933565339242
2021-05-05T20:08:49.000Z,33386,28590,61976,568.2760738033907,433.4210912906611,500.8485825470259
2021-05-05T20:08:50.000Z,30974,28202,59176,561.7074643249176,444.56013757889514,503.1338009519064
2021-05-05T20:08:51.000Z,27855,34706,62561,631.2681744749597,374.5898980003458,502.9290362376527
2021-05-05T20:08:52.000Z,30598,31165,61763,597.6738348911693,393.69783410877585,495.6858344999726
2021-05-05T20:08:53.000Z,29802,26564,56366,616.035534527884,484.13853335341065,550.0870339406473
2021-05-05T20:08:54.000Z,31809,27988,59797,516.8725203558741,452.7646848649421,484.8186026104081
2021-05-05T20:08:55.000Z,31584,27977,59561,592.1587196048632,447.13889981055866,519.6488097077109
2021-05-05T20:08:56.000Z,30647,29874,60521,617.068098019382,404.88695855928233,510.97752828933216
2021-05-05T20:08:57.000Z,29062,30298,59360,565.3944670015828,438.67674433956034,502.0356056705716
2021-05-05T20:08:58.000Z,30627,29388,60015,606.1518921213309,432.6741186878998,519.4130054046153
2021-05-05T20:08:59.000Z,28797,28829,57626,615.4369552383929,423.6748759929238,519.5559156156584
2021-05-05T20:09:00.000Z,31134,27104,58238,612.671484550652,420.8536378394333,516.7625611950427
2021-05-05T20:09:01.000Z,35616,30048,65664,530.4622079964062,454.8767971246006,492.66950256050336
2021-05-05T20:09:02.000Z,31887,28405,60292,534.2179885219682,448.77106143284635,491.4945249774073
2021-05-05T20:09:03.000Z,32330,27823,60153,559.0756572842561,438.1550515760342,498.61535443014515
2021-05-05T20:09:04.000Z,32133.000000000004,30755,62888,530.155727756512,411.5151682653227,470.83544801091733
2021-05-05T20:09:05.000Z,29903,32862,62765,591.1096879911714,391.8751141135658,491.4924010523686
2021-05-05T20:09:06.000Z,33876,30282,64158,583.8582772464282,408.3091605574269,496.08371890192757
2021-05-05T20:09:07.000Z,29741,29954,59695,568.0408526949329,407.02076517326566,487.5308089340993
2021-05-05T20:09:08.000Z,27365,38368,65733,614.349716791522,352.07675667222685,483.2132367318744
2021-05-05T20:09:09.000Z,31598,27760,59358,564.6105133236281,432.3596902017291,498.4851017626786
2021-05-05T20:09:10.000Z,31485,28830,60315,585.0370652691757,415.73361082206037,500.385338045618
2021-05-05T20:09:11.000Z,30777,31218,61995,597.3815511583325,420.2965276443078,508.8390394013202
2021-05-05T20:09:12.000Z,33487,28467,61954,532.1749932809747,426.15786700389924,479.166430142437
2021-05-05T20:09:13.000Z,28549,30736,59285,581.5517881537006,424.0172761582509,502.78453215597574
2021-05-05T20:09:14.000Z,28485,34871,63356,681.9225557310865,359.0827335034843,520.5026446172853
2021-05-05T20:09:15.000Z,33311,30837,64148,541.4383236768635,391.38534876933556,466.41183622309956
2021-05-05T20:09:16.000Z,35106,28528,63634,516.9401526804535,451.70807627593945,484.32411447819646
2021-05-05T20:09:17.000Z,30507,31463,61970,587.6815812764283,426.76998379048405,507.2257825334562
2021-05-05T20:09:18.000Z,33544,25319,58863,546.373598855235,457.98052845689006,502.1770636560625
2021-05-05T20:09:19.000Z,31076,31723,62799,546.2833054447162,418.24748605113007,482.26539574792315
2021-05-05T20:09:20.000Z,31745,31219,62964,564.7010867853205,370.76104295461096,467.73106486996573
2021-05-05T20:09:21.000Z,26404,34304,60708,638.4991289198606,405.4502973414179,521.9747131306392
2021-05-05T20:09:22.000Z,33882,28164,62046,589.3460539519509,366.60903990910384,477.9775469305274
2021-05-05T20:09:23.000Z,32365.000000000004,29468,61833,519.497945311293,482.0672594000271,500.78260235566006
2021-05-05T20:09:24.000Z,24855,32902,57757,697.4014081673707,381.99486353413164,539.6981358507512
2021-05-05T20:09:25.000Z,33826,29061,62887,582.2088038786732,407.85984652971337,495.03432520419324
2021-05-05T20:09:26.000Z,33858,29900,63758,526.6334987299899,438.805618729097,482.71955872954345
2021-05-05T20:09:27.000Z,31764,32232.999999999996,63997,563.2886286361919,382.1879130084075,472.7382708222997
2021-05-05T20:09:28.000Z,31489,29814,61303,580.8451522753977,416.2158717381096,498.53051200675367
2021-05-05T20:09:29.000Z,26448,32974,59422,646.4492967332123,367.75577727906835,507.1025370061403
2021-05-05T20:09:30.000Z,33723,23908,57631,543.6649467722326,554.9172243600468,549.2910855661397
2021-05-05T20:09:31.000Z,30150,30667,60817,526.5848756218905,430.63719959565657,478.6110376087736
2021-05-05T20:09:32.000Z,32636.000000000004,30400,63036,613.0443988233852,373.8670723684211,493.45573559590315
2021-05-05T20:09:33.000Z,27784,29991,57775,602.4222214224014,435.2256010136374,518.8239112180195
2021-05-05T20:09:34.000Z,28037,29059,57096,647.4652780254663,447.3105750369937,547.38792653123
2021-05-05T20:09:35.000Z,26913,29903,56816,667.081299000483,401.5753937732,534.3283463868415
2021-05-05T20:09:36.000Z,29135,28636,57771,632.4815513986614,465.106718815477,548.7941351070692
2021-05-05T20:09:37.000Z,31040,29966,61006,570.6136920103093,424.7841887472469,497.69894037877805
2021-05-05T20:09:38.000Z,27665,30431,58096,650.9153442978493,378.4871019683875,514.7012231331184
2021-05-05T20:09:39.000Z,28805,31113,59918,617.3426488456865,405.14411982129656,511.2433843334916
2021-05-05T20:09:40.000Z,28206,30650,58856,660.9867758632915,416.3584339314845,538.672604897388
2021-05-05T20:09:41.000Z,31464,30190,61654,551.8265636918383,402.43163299105663,477.12909834144745
2021-05-05T20:09:42.000Z,29152,31137,60289,628.3214187705818,433.1182837139095,530.7198512422456
2021-05-05T20:09:43.000Z,31493,29721,61214,570.0424221255518,413.3097473167121,491.67608472113193
2021-05-05T20:09:44.000Z,29938,30035,59973,587.6155053777808,428.4924587980689,508.05398208792485
2021-05-05T20:09:45.000Z,29676,26738,56414,645.6733387248955,440.31356122372654,542.993449974311
2021-05-05T20:09:46.000Z,30091,29668,59759,589.8272905519923,430.4094647431576,510.11837764757496
2021-05-05T20:09:47.000Z,29643,30667,60310,615.4418581115272,428.5340920207389,521.987975066133
2021-05-05T20:09:48.000Z,27659,28994,56653,623.4526194005567,435.99096364765126,529.721791524104
2021-05-05T20:09:49.000Z,33323,29126,62449,582.0349308285569,409.10169607910456,495.5683134538307
2021-05-05T20:09:50.000Z,33108,26332,59440,532.4701280657243,488.30005316724896,510.38509061648665
2021-05-05T20:09:51.000Z,28855,32808,61663,603.8455033789638,402.9041392343331,503.37482130664847
2021-05-05T20:09:52.000Z,32037.999999999996,30855,62893,561.052031962045,413.6061254253768,487.3290786937109
2021-05-05T20:09:53.000Z,26250,31971,58221,667.2198476190476,384.14081511369676,525.6803313663722
2021-05-05T20:09:54.000Z,26403,31667,58070,682.5249403476878,403.5025736571194,543.0137570024036
2021-05-05T20:09:55.000Z,24862,32211,57073,707.0495133134905,387.9251187482537,547.4873160308721
2021-05-05T20:09:56.000Z,34910,25673,60583,550.2253795474077,475.6456199119698,512.9354997296887
2021-05-05T20:09:57.000Z,32686.999999999996,28225,60912,547.9512344357083,459.2566164747564,503.60392545523234
2021-05-05T20:09:58.000Z,30651,29815,60466,587.2738246712995,389.61271172228743,488.4432681967935
2021-05-05T20:09:59.000Z,30023,31855,61878,581.3184225427173,429.13856537435254,505.2284939585349
2021-05-05T20:10:00.000Z,32150,32278,64428,574.8407465007776,400.28954705991697,487.5651467803473
2021-05-05T20:10:01.000Z,33789,28606,62395,532.5660126076534,438.2492484094246,485.407630508539
2021-05-05T20:10:02.000Z,34373,24413,58786,463.12579640997296,503.6032441731864,483.36452029157965
2021-05-05T20:10:03.000Z,29115,33106,62221,626.5249184269277,388.9565335588715,507.74072599289957
2021-05-05T20:10:04.000Z,34731,32253.999999999996,66985,542.5514094037028,392.58495070378865,467.5681800537457
2021-05-05T20:10:05.000Z,31568,30940,62508,597.6310187531677,391.1113445378151,494.37118164549145
2021-05-05T20:10:06.000Z,28354,31264,59618,574.4172956196657,427.67492963152506,501.04611262559536
2021-05-05T20:10:07.000Z,27156,32031,59187,657.6563558697893,380.723174424776,519.1897651472826
2021-05-05T20:10:08.000Z,35088,28344,63432,531.7399680802554,460.01577053344624,495.8778693068508
2021-05-05T20:10:09.000Z,25841,35685,61526,664.5545064045509,347.80815468684324,506.18133054569705
2021-05-05T20:10:10.000Z,30128,31102,61230,594.4308616569305,405.92373480805094,500.17729823249067
2021-05-05T20:10:11.000Z,27214,32610,59824,666.8196883956787,387.5159766942656,527.1678325449722
2021-05-05T20:10:12.000Z,29945,32756.999999999996,62702,596.826047754216,395.7985163476509,496.31228205093345
2021-05-05T20:10:13.000Z,32585,32061.999999999996,64647,585.550314561915,380.32125257313953,482.93578356752727
2021-05-05T20:10:14.000Z,29575,35056,64631,553.4991715976331,364.01711547238705,458.75814353501005
2021-05-05T20:10:15.000Z,32293.999999999996,32833,65127,578.9819471109184,364.0143757804648,471.4981614456916
2021-05-05T20:10:16.000Z,37101,33919,71020,506.887118945581,365.0072525723046,435.9471857589428
2021-05-05T20:10:17.000Z,36678,29351,66029,474.86250613446754,404.2115771183265,439.537041626397
2021-05-05T20:10:18.000Z,34640,31530,66170,532.2638279445728,391.255788138281,461.7598080414269
2021-05-05T20:10:19.000Z,32993,27820,60813,528.0259448974025,467.1017972681524,497.56387108277744
2021-05-05T20:10:20.000Z,35547,33154,68701,522.1615607505556,363.11591361525007,442.63873718290284
2021-05-05T20:10:21.000Z,27812,33030,60842,564.1249820221487,377.98919164396005,471.0570868330544
2021-05-05T20:10:22.000Z,37715,26294,64009,481.3606787750232,476.30946223473035,478.83507050487674
2021-05-05T20:10:23.000Z,34415,31906,66321,534.0187999418858,398.25155143233246,466.13517568710915
2021-05-05T20:10:24.000Z,35680,29687,65367,494.2150504484305,418.72105635463333,456.4680534015319
2021-05-05T20:10:25.000Z,26136,37260,63396,547.0521885521886,356.7526838432635,451.90243619772605
2021-05-05T20:10:26.000Z,34536,29155,63691,606.2822851517258,402.18099811353113,504.23164163262845
2021-05-05T20:10:27.000Z,29945,30337,60282,594.5570212055435,399.3293667798398,496.94319399269165
2021-05-05T20:10:28.000Z,29914,30763,60677,597.4358828642107,417.58999447388095,507.51293866904587
2021-05-05T20:10:29.000Z,33836,27695,61531,558.8535287859085,438.6917494132515,498.77263909958
2021-05-05T20:10:30.000Z,31194,31323,62517,557.8085529268449,417.82124956102547,487.8149012439352
2021-05-05T20:10:31.000Z,30685,31700,62385,581.7288251588724,396.8140694006309,489.27144727975167
2021-05-05T20:10:32.000Z,32585,28075,60660,572.7183059690042,455.2967052537845,514.0075056113943
2021-05-05T20:10:33.000Z,30701,27972,58673,573.9129670043321,431.17542542542543,502.54419621487875
2021-05-05T20:10:34.000Z,29312,32966,62278,606.762111080786,418.05281198810894,512.4074615344475
2021-05-05T20:10:35.000Z,28057,32711,60768,637.2474605267847,367.5710005808444,502.40923055381455
2021-05-05T20:10:36.000Z,34682,29228,63910,556.4541260596275,410.95990146434923,483.7070137619884
2021-05-05T20:10:37.000Z,34194,27559,61753,500.03836930455634,470.143909430676,485.09113936761617
2021-05-05T20:10:38.000Z,24677,34484,59161,656.8648944361146,372.09270966245214,514.4788020492833
2021-05-05T20:10:39.000Z,26682,34556,61238,665.233115958324,360.79948489408497,513.0163004262045
2021-05-05T20:10:40.000Z,29280,33346,62626,667.701980874317,367.516793618425,517.6093872463709
2021-05-05T20:10:41.000Z,30065,28405,58470,580.7655413271245,425.5564513289914,503.160996328058
2021-05-05T20:10:42.000Z,28983,33761,62744,620.5797536486906,395.7765172832558,508.17813546597324
2021-05-05T20:10:43.000Z,28466,32192,60658,651.8643293753952,372.1645750497018,512.0144522125485
2021-05-05T20:10:44.000Z,31858,31069,62927,582.4510327076401,406.0484405677685,494.24973663770436
2021-05-05T20:10:45.000Z,30912,28897,59809,578.3572075569358,437.3793127314254,507.86826014418057
2021-05-05T20:10:46.000Z,30860,27370,58230,571.4927738172391,456.6168067226891,514.0547902699641
2021-05-05T20:10:47.000Z,29978,29031,59009,620.4256788311428,440.3742551066102,530.3999669688765
2021-05-05T20:10:48.000Z,30601,28515,59116,565.4747884056077,436.5100122742416,500.99240033992464
2021-05-05T20:10:49.000Z,29941,28522,58463,592.4276076283357,460.02836406984085,526.2279858490883
2021-05-05T20:10:50.000Z,29196,31751,60947,640.3326825592546,391.4643633271393,515.898522943197
2021-05-05T20:10:51.000Z,28336,30737,59073,596.4129376058723,401.37528060643524,498.8941091061538
