time,producer-service-1_throughput,producer-service-2_throughput,producer-service-3_throughput,producer-service-4_throughput,total_throughput,producer-service-1_latency,producer-service-2_latency,producer-service-3_latency,producer-service-4_latency,average_latency
2021-05-05T20:16:03.000Z,41856,40960,44032,41594,168442,24.002460818042813,23.9806884765625,22.651889534883722,23.116314853103813,23.437838420648212
2021-05-05T20:16:04.000Z,42112,41984,46080,40832,171008,23.019329407294833,23.9448837652439,22.496245659722224,25.079569945141067,23.635007194350507
2021-05-05T20:16:05.000Z,41984,43008,37888,37888,160768,23.6264052972561,23.784063430059526,25.34644214527027,24.912690033783782,24.41740022659242
2021-05-05T20:16:06.000Z,40704,41984,43008,39808,165504,23.942708333333332,23.06807355182927,23.316871279761905,24.487967242765272,23.703905101922444
2021-05-05T20:16:07.000Z,42624,41984,41984,42112,168704,24.798212274774773,24.444002477134145,24.450123856707318,24.788421352583587,24.620189990299956
2021-05-05T20:16:08.000Z,38528,40960,44032,38912,162432,23.93230897009967,23.4678466796875,23.59018441133721,24.3564453125,23.836696343406093
2021-05-05T20:16:09.000Z,35840,37653,37888,34688,146069,26.65030691964286,26.13587230765145,26.433514569256758,27.758821494464943,26.744628822754002
2021-05-05T20:16:10.000Z,39936,40171,43731,42112,165950,23.132061298076923,22.86089467526325,23.696142324666713,22.69554996200608,23.09616206500324
2021-05-05T20:16:11.000Z,41344,38952,39964,43008,163268,23.913675503095977,24.60620764017252,24.498899009108197,22.96284412202381,23.995406568600128
2021-05-05T20:16:12.000Z,40576,41944,41873,43441,167834,23.183901813880126,24.018310127789434,23.47316886776682,22.26801869201906,23.235849875363858
2021-05-05T20:16:13.000Z,21504,23552,23552,24143,92751,38.44828869047619,34.56088654891305,35.19752038043478,33.69995443813942,35.47666251449086
2021-05-05T20:16:14.000Z,16896,19328,18816,19072,74112,65.60304214015152,57.74855132450331,54.139668367346935,60.23573825503356,59.43175002175883
2021-05-05T20:16:15.000Z,38400,39040,39680,40886,158006,25.632005208333332,25.436654713114756,24.458165322580644,24.386464804578583,24.978322512151827
2021-05-05T20:16:16.000Z,41984,40822,44288,42954,170048,23.958889100609756,23.645264808191662,22.016821712427745,23.349257345066814,23.242558241573995
2021-05-05T20:16:17.000Z,43008,39050,40856,40064,162978,22.322870163690474,24.911293213828426,23.788868220090073,24.191244009584665,23.803568901798407
